dataset,eval_mask,input_pose,input_rotate_expand,input_pad,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,base_group_size,num_iter,init_method,mean_final_psnr,mean_degraded_psnr,mean_final_ssim,mean_degraded_ssim,mean_final_se,mean_degraded_se,fail_rate,mean_gap_psnr,mean_gap_ssim,n,final_psnr_from_mean_se,degraded_psnr_from_mean_se
val_images_circle,circle,rot45_padded,False,100,blur,pnp_hqs,restormer,15.0,fixed15p0,1.6,0.5,0.0,0.15,G16_fixed,16,20,adjoint,24.258894936866355,20.229192773742803,0.6934936721135658,0.3655410624930458,0.0042528992706573,0.0097097462191902,0.0,4.02970216312355,0.32795260962052,10,23.713149033700866,20.127921209720792
val_images_circle,circle,rot45_padded,False,100,blur,pnp_hqs,restormer,15.0,fixed15p0,1.6,0.5,0.0,0.15,vanilla,0,20,adjoint,24.322854392134936,20.229192773742803,0.6952969207814605,0.3655410624930458,0.0041429822732331,0.0097097462191902,0.0,4.093661618392133,0.3297558582884147,10,23.826869249333008,20.127921209720792
val_images_circle,circle,rot60_padded,False,100,blur,pnp_hqs,restormer,15.0,fixed15p0,1.6,0.5,0.0,0.15,G16_fixed,16,20,adjoint,24.29754485420036,20.294701899815813,0.6959255170218552,0.3675158174732063,0.0042631720534608,0.0095742301850379,0.0,4.002842954384544,0.3284096995486488,10,23.702671397054843,20.188961353573024
val_images_circle,circle,rot60_padded,False,100,blur,pnp_hqs,restormer,15.0,fixed15p0,1.6,0.5,0.0,0.15,vanilla,0,20,adjoint,24.24142435940569,20.294701899815813,0.6943021122413345,0.3675158174732063,0.004198886840781,0.0095742301850379,0.0,3.946722459589877,0.3267862947681282,10,23.768658293598133,20.188961353573024
val_images_circle,circle,upright,False,100,blur,pnp_hqs,restormer,15.0,fixed15p0,1.6,0.5,0.0,0.15,G16_fixed,16,20,adjoint,24.286975646096742,20.421560290303557,0.6731737513443851,0.3620679182969267,0.0041948790249128,0.0093585363453233,0.0,3.865415355793188,0.3111058330474583,10,23.772805591667133,20.28792068660888
val_images_circle,circle,upright,False,100,blur,pnp_hqs,restormer,15.0,fixed15p0,1.6,0.5,0.0,0.15,vanilla,0,20,adjoint,24.1433772748806,20.421560290303557,0.6943837249820748,0.3620679182969267,0.0042767599841781,0.0093585363453233,0.0,3.721816984577044,0.3323158066851481,10,23.688851220770463,20.28792068660888
val_images_circle,circle,rot30_padded,False,100,blur,red_gd,restormer,15.0,fixed15p0,0.8,8.0,15.0,0.02,G16_fixed,16,40,adjoint,23.183546219121137,20.37095094919361,0.6261793933337247,0.3643720312963558,0.0053230522931376,0.0094414158712459,0.0,2.812595269927525,0.261807362037369,10,22.73839267340382,20.24962872337511
val_images_circle,circle,rot30_padded,False,100,blur,red_gd,restormer,15.0,fixed15p0,0.8,8.0,15.0,0.02,vanilla,0,40,adjoint,23.06578866385682,20.37095094919361,0.614627321460579,0.3643720312963558,0.0054318492548375,0.0094414158712459,0.0,2.694837714663211,0.2502552901642232,10,22.65052291139312,20.24962872337511
val_images_circle,circle,rot45_padded,False,100,blur,red_gd,restormer,15.0,fixed15p0,0.8,8.0,15.0,0.02,G16_fixed,16,40,adjoint,23.21146083323621,20.229192773742803,0.6284322042247209,0.3655410624930458,0.0052764403048811,0.0097097462191902,0.0,2.9822680594934035,0.262891141731675,10,22.77658970896424,20.127921209720792
val_images_circle,circle,rot45_padded,False,100,blur,red_gd,restormer,15.0,fixed15p0,0.8,8.0,15.0,0.02,vanilla,0,40,adjoint,23.02015964082576,20.229192773742803,0.6128589546605141,0.3655410624930458,0.0054956785453841,0.0097097462191902,0.0,2.790966867082956,0.2473178921674682,10,22.59978678067992,20.127921209720792
