dataset,input_pose,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,base_group_size,num_iter,mean_final_psnr,mean_degraded_psnr,mean_final_se,mean_degraded_se,fail_rate,mean_gap_psnr,n,final_psnr_from_mean_se,degraded_psnr_from_mean_se
val_images,rot45_padded,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,16,20,16.325329317564865,15.447961538512782,0.028132186952183686,0.03454611518060997,0.0,0.8773677790520822,10,15.507965051491485,14.616007833254907
val_images,rot45_padded,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,15.666778638394835,15.447961538512782,0.032984875341172365,0.03454611518060997,0.0,0.2188170998820505,10,14.81685152897558,14.616007833254907
val_images,upright,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,16,20,10.715560017597173,9.715716015148704,0.10323769435377314,0.12926791191843706,0.0,0.9998440024484683,10,9.86161703281743,8.885092663511303
val_images,upright,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,9.966112416257355,9.715716015148704,0.12361240848294267,0.12926791191843706,0.0,0.2503964011086487,10,9.07937931632436,8.885092663511303
