dataset,input_pose,input_angle_deg,problem,algorithm,denoiser,denoiser_sigma,mode,sampling,base_group_size,sample_size,group_expand,num_iter,mean_final_se,mean_final_psnr,mean_degraded_se,mean_degraded_psnr,total_group_evals,n,final_psnr_from_mean_se,degraded_psnr_from_mean_se
val_images,rot45_padded,45.0,blur,pnp_hqs,wavelet,25.0,vanilla,none,0,0,False,20,0.0024345521725720343,26.403969187086926,0.0014056326593526037,28.8898617208145,0,10,26.135809140663902,28.521281607246003
val_images,rot45_padded,45.0,blur,red_gd,wavelet,25.0,vanilla,none,0,0,False,20,0.001057377703850117,30.173594722747463,0.0014056326593526037,28.8898617208145,0,10,29.757698514842943,28.521281607246003
val_images,rot45_padded,45.0,inpaint,pnp_hqs,wavelet,25.0,vanilla,none,0,0,False,20,0.002556743514149358,26.14710544068388,0.03445523701920814,15.460987484530131,0,10,25.923128370798945,14.627447582066965
val_images,rot45_padded,45.0,inpaint,red_gd,wavelet,25.0,vanilla,none,0,0,False,20,0.017858398300367957,19.606451404867165,0.03445523701920814,15.460987484530131,0,10,17.481574950838183,14.627447582066965
val_images,upright,0.0,blur,pnp_hqs,wavelet,25.0,vanilla,none,0,0,False,20,0.005256043770115599,23.19497211958782,0.004615378748072558,23.874842116311157,0,10,22.7934102681195,23.357926540208148
val_images,upright,0.0,blur,red_gd,wavelet,25.0,vanilla,none,0,0,False,20,0.0033087564906185323,25.46253813915342,0.004615378748072558,23.874842116311157,0,10,24.803351937564667,23.357926540208148
val_images,upright,0.0,inpaint,pnp_hqs,wavelet,25.0,vanilla,none,0,0,False,20,0.009875892015375726,21.051294640001842,0.12888757743575008,9.730675701157908,0,10,20.054236673612923,8.897889392105377
val_images,upright,0.0,inpaint,red_gd,wavelet,25.0,vanilla,none,0,0,False,20,0.10872945987095924,10.853871755118613,0.12888757743575008,9.730675701157908,0,10,9.636527693823489,8.897889392105377
