dataset,file,image_index,input_pose,input_angle_deg,input_height,input_width,problem,algorithm,denoiser,denoiser_sigma,mode,sampling,group_expand,base_group_size,sample_size,num_iter,final_se,final_psnr,degraded_se,degraded_psnr,total_denoiser_calls,total_group_evals
val_images,test004.png,3,rot45_padded,45.0,1000,1000,inpaint,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.005410405159515417,22.667702114270124,0.019215491418954858,17.163485043658383,20,0
val_images,test005.png,4,upright,0.0,321,481,blur,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.0055150847917668526,22.58447806104412,0.004956221426244608,23.048492991385864,20,0
val_images,test005.png,4,upright,0.0,321,481,blur,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.003524983162628278,24.528429531109065,0.004956221426244608,23.048492991385864,20,0
val_images,test005.png,4,upright,0.0,321,481,inpaint,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.03530376753854412,14.521789452101931,0.27871641861127844,5.5483744713795975,20,0
val_images,test005.png,4,upright,0.0,321,481,inpaint,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.2578459457840299,5.886396927911677,0.27871641861127844,5.5483744713795975,20,0
val_images,test005.png,4,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.0034076210734826635,24.67548704646246,0.0017297107084689452,27.620265259009,20,0
val_images,test005.png,4,rot45_padded,45.0,1000,1000,blur,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.0013645547974985167,28.650090193393545,0.0017297107084689452,27.620265259009,20,0
val_images,test005.png,4,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.003425439792746689,24.652836614558442,0.07472320705463019,11.26544496838996,20,0
val_images,test005.png,4,rot45_padded,45.0,1000,1000,inpaint,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.055598460954620656,12.549372301475593,0.07472320705463019,11.26544496838996,20,0
val_images,test006.png,5,upright,0.0,321,481,blur,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.002136554024137534,26.702861212936895,0.0017334666667729241,27.61084505075232,20,0
val_images,test006.png,5,upright,0.0,321,481,blur,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.0010151671839504965,29.934624295851062,0.0017334666667729241,27.61084505075232,20,0
val_images,test006.png,5,upright,0.0,321,481,inpaint,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.0097656115597029,20.103005543538224,0.24767959121054917,6.061097777896323,20,0
val_images,test006.png,5,upright,0.0,321,481,inpaint,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.22673873550041773,6.444742797101131,0.24767959121054917,6.061097777896323,20,0
