dataset,eval_mask,file,image_index,input_pose,input_angle_deg,input_rotate_expand,input_height,input_width,eval_mask_pixels,eval_mask_fraction,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,group_expand,base_group_size,num_iter,degraded_se,degraded_psnr,degraded_ssim,final_se,final_psnr,final_ssim,gap_psnr,gap_ssim,beats_degraded,total_denoiser_calls,total_group_evals
val_images_circle,circle,test003.png,2,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,False,0,20,0.13642371542845838,8.651101268609874,0.12095608490813892,0.1317050337176848,8.803976261465142,0.132769927897395,0.15287499285526707,0.011813842989256085,True,20,20
val_images_circle,circle,test003.png,2,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,False,16,20,0.13642371542845838,8.651101268609874,0.12095608490813892,0.11283085019410753,9.47572139384143,0.15515446259952648,0.8246201252315561,0.03419837769138756,True,20,320
val_images_circle,circle,test004.png,3,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.08200257799365203,10.8617249406972,0.09856513449259506,0.07820726753147715,11.067528875774489,0.10726033389812961,0.205803935077288,0.008695199405534551,True,20,20
val_images_circle,circle,test004.png,3,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,True,16,20,0.08200257799365203,10.8617249406972,0.09856513449259506,0.06535879219167223,11.846959820163175,0.13224637576181822,0.985234879465974,0.03368124126922316,True,20,320
val_images_circle,circle,test004.png,3,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,False,0,20,0.08081751042014391,10.924945321097393,0.10490390295627634,0.07724709828741824,11.121178254491612,0.11332770985559389,0.196232933394219,0.008423806899317543,True,20,20
val_images_circle,circle,test004.png,3,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,False,16,20,0.08081751042014391,10.924945321097393,0.10490390295627634,0.06628177549863692,11.786058665934839,0.13543393215354277,0.8611133448374453,0.030530029197266426,True,20,320
val_images_circle,circle,test005.png,4,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.25082539161010975,6.006285010232486,0.07349995185517419,0.24342996970497702,6.136259549627532,0.0774293265828203,0.12997453939504577,0.003929374727646109,True,20,20
val_images_circle,circle,test005.png,4,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,True,16,20,0.25082539161010975,6.006285010232486,0.07349995185517419,0.20134192716059685,6.960657788198562,0.0950165059006144,0.9543727779660758,0.021516554045440214,True,20,320
val_images_circle,circle,test005.png,4,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,False,0,20,0.25255616136889086,5.9764203195911545,0.07518675823604774,0.24503637777715961,6.107694360636242,0.07915765722169678,0.13127404104508766,0.003970898985649035,True,20,20
val_images_circle,circle,test005.png,4,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,False,16,20,0.25255616136889086,5.9764203195911545,0.07518675823604774,0.20769325464714464,6.825776080248139,0.09418815096922406,0.8493557606569846,0.019001392733176317,True,20,320
