dataset,file,image_index,input_pose,input_angle_deg,input_height,input_width,eval_mask_pixels,eval_mask_fraction,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,group_expand,base_group_size,num_iter,degraded_se,degraded_psnr,degraded_ssim,iteration,se,psnr,ssim,effective_denoiser_sigma,sampled_angles
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,1,0.006235617538073547,22.051205301409897,0.5668992590721562,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,2,0.005724466436649738,22.422649866156064,0.5935648085180796,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,3,0.005435600455930297,22.64752473602877,0.6139991199862695,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,4,0.005237454504119954,22.80879736568936,0.625171125025097,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,5,0.005089408445657533,22.933326938354746,0.635951698013614,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,6,0.0049711109036140065,23.035465478064218,0.6428577211287492,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,7,0.004874312302690114,23.12086648522267,0.6499053701886646,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,8,0.00479169677293217,23.19510672674049,0.6547966516570488,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,9,0.004720992904130317,23.25966652332855,0.6599202826568481,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,10,0.004658417647953827,23.317615776152884,0.6636466287459278,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,11,0.004603403744804519,23.369209333286776,0.6676089674775423,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,12,0.004553594794358521,23.416456180782987,0.6705841242932364,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,13,0.004509007004032924,23.45919090084761,0.6737735668810435,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,14,0.004468016074392936,23.498852731106822,0.6762275564115517,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,15,0.00443083270186074,23.535146476281422,0.6788672940104015,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,16,0.0043962753262001214,23.569151167705872,0.680940831422724,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,17,0.0043646060332045294,23.600549513460564,0.6831708708168989,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,18,0.004334936972659666,23.630172125188214,0.6849554892779192,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,19,0.004307522324301858,23.65772463085741,0.6868690333935661,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,20,0.004281684934338994,23.68385293209777,0.6884272223787411,3.25,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,G16_fixed,True,16,20,0.00794342272465447,20.99992325012016,0.48038736188560954,1,0.006235684739559046,22.05115849758191,0.5668751740597535,3.25,0;22.5;45;67.5;90;112.5;135;157.5;180;202.5;225;247.5;270;292.5;315;337.5
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,G16_fixed,True,16,20,0.00794342272465447,20.99992325012016,0.48038736188560954,2,0.005724670017620514,22.422495419412257,0.5934981699438475,3.25,0;22.5;45;67.5;90;112.5;135;157.5;180;202.5;225;247.5;270;292.5;315;337.5
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,G16_fixed,True,16,20,0.00794342272465447,20.99992325012016,0.48038736188560954,3,0.005435976388946234,22.64722438284766,0.6139094083749458,3.25,0;22.5;45;67.5;90;112.5;135;157.5;180;202.5;225;247.5;270;292.5;315;337.5
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,G16_fixed,True,16,20,0.00794342272465447,20.99992325012016,0.48038736188560954,4,0.005237907521192787,22.808421736065135,0.6250503457717242,3.25,0;22.5;45;67.5;90;112.5;135;157.5;180;202.5;225;247.5;270;292.5;315;337.5
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,G16_fixed,True,16,20,0.00794342272465447,20.99992325012016,0.48038736188560954,5,0.005089963055564326,22.932853698877555,0.6358182690688532,3.25,0;22.5;45;67.5;90;112.5;135;157.5;180;202.5;225;247.5;270;292.5;315;337.5
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,G16_fixed,True,16,20,0.00794342272465447,20.99992325012016,0.48038736188560954,6,0.0049715947543095985,23.035042788919924,0.642707290998763,3.25,0;22.5;45;67.5;90;112.5;135;157.5;180;202.5;225;247.5;270;292.5;315;337.5
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,G16_fixed,True,16,20,0.00794342272465447,20.99992325012016,0.48038736188560954,7,0.004874778760060047,23.120450898045043,0.6497551424537406,3.25,0;22.5;45;67.5;90;112.5;135;157.5;180;202.5;225;247.5;270;292.5;315;337.5
