dataset,eval_mask,input_pose,input_rotate_expand,input_pad,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,base_group_size,num_iter,init_method,mean_final_psnr,mean_degraded_psnr,mean_final_ssim,mean_degraded_ssim,mean_final_se,mean_degraded_se,fail_rate,mean_gap_psnr,mean_gap_ssim,n,final_psnr_from_mean_se,degraded_psnr_from_mean_se
val_images,none,rot0_padded,True,0,blur,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,G16_fixed,16,40,adjoint,22.246826473360912,20.177377191062973,0.5717972954757418,0.31267448984300616,0.006343568423167394,0.009835116474942883,0.0,2.069449282297935,0.25912280563273554,2,21.97666371373398,20.07220492468036
val_images,none,rot0_padded,True,0,blur,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,vanilla,0,40,adjoint,22.180966428273084,20.177377191062973,0.5673286148972481,0.31267448984300616,0.006434614972235445,0.009835116474942883,0.0,2.003589237210109,0.2546541250542419,2,21.914774348413747,20.07220492468036
val_images,none,rot10_padded,True,0,blur,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,G16_fixed,16,40,adjoint,22.22070440959193,20.15492016868432,0.5654981657173112,0.3147588893795781,0.006371793525025623,0.00987376027672916,0.0,2.065784240907611,0.2507392763377331,2,21.957383057514583,20.055174211470263
val_images,none,rot10_padded,True,0,blur,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,vanilla,0,40,adjoint,22.126345119548255,20.15492016868432,0.5590884983209523,0.3147588893795781,0.006502608218731987,0.00987376027672916,0.0,1.9714249508639323,0.24432960894137418,2,21.869124113878293,20.055174211470263
val_images,none,rot15_padded,True,0,blur,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,G16_fixed,16,40,adjoint,22.19469057043228,20.127801245457977,0.5634650006071892,0.3139086281573834,0.006412743286765301,0.009937659149960532,0.0,2.0668893249743014,0.24955637244980572,2,21.92956145296044,20.02715903125793
val_images,none,rot15_padded,True,0,blur,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,vanilla,0,40,adjoint,22.012566760016142,20.127801245457977,0.555836478910298,0.3139086281573834,0.006663700558360994,0.009937659149960532,0.0,1.884765514558163,0.2419278507529145,2,21.762845267233146,20.02715903125793
val_images,none,rot20_padded,True,0,blur,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,G16_fixed,16,40,adjoint,22.160958525026995,20.132295737530264,0.5629747996667724,0.31639620601493534,0.006454123756671028,0.009931178794597317,0.0,2.02866278749673,0.2465785936518371,2,21.90162711333101,20.029991992785593
val_images,none,rot20_padded,True,0,blur,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,vanilla,0,40,adjoint,21.952751519779007,20.132295737530264,0.555138695036885,0.31639620601493534,0.006745111736993621,0.009931178794597317,0.0,1.8204557822487413,0.2387424890219496,2,21.710108515728308,20.029991992785593
val_images,none,rot25_padded,True,0,blur,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,G16_fixed,16,40,adjoint,22.134654662470144,20.13826201791653,0.5621327818373467,0.317540831421387,0.006490566596436878,0.009913465334074162,0.0,1.9963926445536142,0.24459195041595963,2,21.877173896456526,20.037745077349697
val_images,none,rot25_padded,True,0,blur,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,vanilla,0,40,adjoint,21.912035217892555,20.13826201791653,0.5543001436590846,0.317540831421387,0.006805152501224988,0.009913465334074162,0.0,1.7737731999760253,0.23675931223769767,2,21.671621379553727,20.037745077349697
val_images,none,rot30_padded,True,0,blur,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,G16_fixed,16,40,adjoint,22.052405734650996,20.13525795644333,0.5601815242470856,0.31881351451181994,0.006598937079078793,0.009932009444953246,0.0,1.9171477782076671,0.24136800973526557,2,21.80526012619716,20.029628761201792
