dataset,file,image_index,input_pose,input_angle_deg,input_height,input_width,eval_mask_pixels,eval_mask_fraction,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,group_expand,base_group_size,num_iter,degraded_se,degraded_psnr,degraded_ssim,iteration,se,psnr,ssim,effective_denoiser_sigma,sampled_angles
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.09998868864596085,10.000491273649581,0.18736299119257646,1,0.09968158576328845,10.013850617486312,0.1886127680520204,15.0,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.09998868864596085,10.000491273649581,0.18736299119257646,2,0.09938772078265361,10.026672687792653,0.19115768356422563,15.0,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.09998868864596085,10.000491273649581,0.18736299119257646,3,0.09910567061377518,10.039014954055968,0.19245957715218814,15.0,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.09998868864596085,10.000491273649581,0.18736299119257646,4,0.09883635235927876,10.050832909861567,0.19474588237365692,15.0,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.09998868864596085,10.000491273649581,0.18736299119257646,5,0.09857667316962002,10.062258427896982,0.19608184158052733,15.0,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.09998868864596085,10.000491273649581,0.18736299119257646,6,0.09832890998924877,10.073187751191524,0.19814761208233755,15.0,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.09998868864596085,10.000491273649581,0.18736299119257646,7,0.09808910978960629,10.083792068995361,0.19950536670746952,15.0,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.09998868864596085,10.000491273649581,0.18736299119257646,8,0.09786032114631706,10.093933633579677,0.20138452896192383,15.0,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.09998868864596085,10.000491273649581,0.18736299119257646,9,0.09763819256554361,10.103802686452234,0.20275550251455626,15.0,none
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.09998868864596085,10.000491273649581,0.18736299119257646,10,0.0974261647633435,10.113243933641765,0.20447793509271314,15.0,none
