dataset,file,image_index,input_pose,input_angle_deg,input_height,input_width,eval_mask_pixels,eval_mask_fraction,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,group_expand,base_group_size,num_iter,degraded_se,degraded_psnr,degraded_ssim,final_se,final_psnr,final_ssim,gap_psnr,gap_ssim,beats_degraded,total_denoiser_calls,total_group_evals
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.09998868864596085,10.000491273649581,0.18736299119257646,0.0956532346171657,10.19300339252641,0.2184287737368929,0.19251211887682906,0.03106578254431644,True,20,20
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,True,16,20,0.09998868864596085,10.000491273649581,0.18736299119257646,0.08011484072925369,10.962870263649961,0.24581996007959794,0.9623789900003796,0.05845696888702148,True,20,320
val_images,test001.png,0,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,False,0,20,0.10017810435022026,9.992271906344083,0.19753507172761725,0.09742209263248251,10.113425459921384,0.21964601317536928,0.12115355357730095,0.022110941447752025,True,20,20
val_images,test001.png,0,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,False,16,20,0.10017810435022026,9.992271906344083,0.19753507172761725,0.08322416702432625,10.797505429246627,0.24503542348244364,0.8052335229025438,0.04750035175482639,True,20,320
val_images,test002.png,1,upright,0.0,481,321,154401.0,1.0,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.22160118984009172,6.54427912086212,0.0680886779291423,0.2141307121958407,6.693210385411136,0.07533471209909585,0.14893126454901662,0.00724603416995355,True,20,20
val_images,test002.png,1,upright,0.0,481,321,154401.0,1.0,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,True,16,20,0.22160118984009172,6.54427912086212,0.0680886779291423,0.1751061865693875,7.56698509853255,0.08871570112078289,1.0227059776704301,0.020627023191640587,True,20,320
val_images,test002.png,1,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,False,0,20,0.2216987429952708,6.542367692750708,0.07683882998752915,0.21579105864537446,6.659665543770367,0.08008979111330655,0.11729785101965895,0.003250961125777399,True,20,20
val_images,test002.png,1,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,False,16,20,0.2216987429952708,6.542367692750708,0.07683882998752915,0.17925718237804483,7.465234342394624,0.09429632712287833,0.9228666496439164,0.01745749713534918,True,20,320
val_images,test003.png,2,upright,0.0,481,321,154401.0,1.0,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.12315735740458288,9.095396383537715,0.07528226647860117,0.11763593155970492,9.294600039858107,0.09047212341969936,0.1992036563203925,0.015189856941098187,True,20,20
val_images,test003.png,2,upright,0.0,481,321,154401.0,1.0,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,True,16,20,0.12315735740458288,9.095396383537715,0.07528226647860117,0.09874314943313191,10.054930249834388,0.10270484303048555,0.9595338662966739,0.027422576551884376,True,20,320
