dataset,file,image_index,input_pose,input_angle_deg,input_height,input_width,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,group_expand,base_group_size,num_iter,degraded_se,degraded_psnr,final_se,final_psnr,gap_psnr,beats_degraded,total_denoiser_calls,total_group_evals
val_images,test002.png,1,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.0012647587002074636,28.97992324420603,0.0008183570633675997,30.870571647696167,1.890648403490136,True,20,20
val_images,test003.png,2,upright,0.0,481,321,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.004781530374084769,23.204330810766116,0.003190626915163276,24.96123975549088,1.7569089447247634,True,20,20
val_images,test003.png,2,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.0013798994979516452,28.601525433628705,0.00099105208563882,30.039035201755773,1.437509768127068,True,20,20
val_images,test004.png,3,upright,0.0,321,481,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.0020246732357020033,26.93645058070325,0.0012781747248299983,28.934097746261354,1.997647165558103,True,20,20
val_images,test004.png,3,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.0006392373163385837,31.94337880429217,0.0004720701845005109,33.25993428324959,1.3165554789574223,True,20,20
val_images,test005.png,4,upright,0.0,321,481,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.004926484373608534,23.07462890417408,0.003214717066503172,24.928572441592173,1.8539435374180933,True,20,20
val_images,test005.png,4,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.0017113705028505553,27.66655957773648,0.0012467201342015739,29.042310267244467,1.3757506895079885,True,20,20
val_images,test006.png,5,upright,0.0,321,481,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.0017023417058098717,27.689532609067587,0.000885415346355128,30.528529549349997,2.83899694028241,True,20,20
val_images,test006.png,5,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.0007966287913185002,30.98744001611358,0.0004839600586309666,33.1519047933069,2.1644647771933165,True,20,20
val_images,test007.png,6,upright,0.0,321,481,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.005343052151312775,22.72210586828356,0.0030717850410872096,25.126091788540744,2.4039859202571847,True,20,20
