dataset,eval_mask,input_pose,input_rotate_expand,input_pad,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,base_group_size,num_iter,init_method,mean_final_psnr,mean_degraded_psnr,mean_final_ssim,mean_degraded_ssim,mean_final_se,mean_degraded_se,fail_rate,mean_gap_psnr,mean_gap_ssim,n,final_psnr_from_mean_se,degraded_psnr_from_mean_se
val_images,none,rot0_padded,True,0,blur,pnp_hqs,restormer,15.0,fixed15p0,1.6,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.88974094886271,20.177377191062973,0.6594798963008659,0.31267448984300616,0.004665170408989316,0.009835116474942883,0.0,3.712363757799732,0.34680540645785973,2,23.31132487751986,20.07220492468036
val_images,none,rot0_padded,True,0,blur,pnp_hqs,restormer,15.0,fixed15p0,1.6,0.5,0.0,0.15,vanilla,0,20,adjoint,23.842640203298075,20.177377191062973,0.652641599633422,0.31267448984300616,0.004613702570108638,0.009835116474942883,0.0,3.6652630122350995,0.3399671097904159,2,23.359504064174676,20.07220492468036
val_images,none,rot10_padded,True,0,blur,pnp_hqs,restormer,15.0,fixed15p0,1.6,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.747159453411605,20.15492016868432,0.6268187743680498,0.3147588893795781,0.0046314701432063135,0.00987376027672916,0.0,3.592239284727283,0.3120598849884717,2,23.34281131284964,20.055174211470263
val_images,none,rot10_padded,True,0,blur,pnp_hqs,restormer,15.0,fixed15p0,1.6,0.5,0.0,0.15,vanilla,0,20,adjoint,23.774408243493127,20.15492016868432,0.6471247573314638,0.3147588893795781,0.0047116242697301264,0.00987376027672916,0.0,3.619488074808803,0.3323658679518856,2,23.268293498187997,20.055174211470263
val_images,none,rot15_padded,True,0,blur,pnp_hqs,restormer,15.0,fixed15p0,1.6,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.609900608267715,20.127801245457977,0.6435451748704664,0.3139086281573834,0.004801089430102413,0.009937659149960532,0.0,3.4820993628097394,0.32963654671308285,2,23.186602043332165,20.02715903125793
val_images,none,rot15_padded,True,0,blur,pnp_hqs,restormer,15.0,fixed15p0,1.6,0.5,0.0,0.15,vanilla,0,20,adjoint,23.68208392950393,20.127801245457977,0.6499854021615932,0.3139086281573834,0.004740354211836899,0.009937659149960532,0.0,3.554282684045951,0.33607677400420977,2,23.24189205478094,20.02715903125793
val_images,none,rot20_padded,True,0,blur,pnp_hqs,restormer,15.0,fixed15p0,1.6,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.836490579003268,20.132295737530264,0.6346899915154891,0.31639620601493534,0.004635727522364691,0.009931178794597317,0.0,3.704194841473001,0.31829378550055376,2,23.3388209881093,20.029991992785593
val_images,none,rot20_padded,True,0,blur,pnp_hqs,restormer,15.0,fixed15p0,1.6,0.5,0.0,0.15,vanilla,0,20,adjoint,23.75001197731893,20.132295737530264,0.6505590831223,0.31639620601493534,0.004690050448002214,0.009931178794597317,0.0,3.617716239788665,0.33416287710736464,2,23.288224858198525,20.029991992785593
val_images,none,rot25_padded,True,0,blur,pnp_hqs,restormer,15.0,fixed15p0,1.6,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.69069665028541,20.13826201791653,0.6178341480356472,0.317540831421387,0.0048886009810543765,0.009913465334074162,0.0,3.5524346323688807,0.3002933166142602,2,23.10815409412029,20.037745077349697
val_images,none,rot25_padded,True,0,blur,pnp_hqs,restormer,15.0,fixed15p0,1.6,0.5,0.0,0.15,vanilla,0,20,adjoint,23.788665709694648,20.13826201791653,0.6427217486658203,0.317540831421387,0.004631119168726107,0.009913465334074162,0.0,3.650403691778118,0.3251809172444333,2,23.343140435247243,20.037745077349697
