dataset,eval_mask,file,image_index,input_pose,input_angle_deg,input_rotate_expand,input_height,input_width,eval_mask_pixels,eval_mask_fraction,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,group_expand,base_group_size,num_iter,degraded_se,degraded_psnr,degraded_ssim,final_se,final_psnr,final_ssim,gap_psnr,gap_ssim,beats_degraded,total_denoiser_calls,total_group_evals
val_images_circle,circle,test001.png,0,upright,0.0,False,321,321,80892.0,0.7850467562675476,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.006629606197055178,21.785122682053828,0.52085714015292,0.004386364632612967,23.57895268839638,0.6672581188498244,1.793830006342553,0.1464009786969045,True,20,20
val_images_circle,circle,test001.png,0,upright,0.0,False,321,321,80892.0,0.7850467562675476,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.4,0.5,0.0,0.15,G16_fixed,True,16,20,0.006629606197055178,21.785122682053828,0.52085714015292,0.0045543886260239344,23.415699137875002,0.6184888589879098,1.6305764558211742,0.09763171883498989,True,20,320
val_images_circle,circle,test001.png,0,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.4,0.5,0.0,0.15,vanilla,False,0,20,0.00729424411408686,21.370197063873547,0.5189611750151454,0.004412192152746869,23.553455821202284,0.6738750436587416,2.183258757328737,0.15491386864359624,True,20,20
val_images_circle,circle,test001.png,0,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.4,0.5,0.0,0.15,G16_fixed,False,16,20,0.00729424411408686,21.370197063873547,0.5189611750151454,0.00331955321097488,24.78920365412135,0.7065936483871765,3.419006590247804,0.18763247337203115,True,20,320
val_images_circle,circle,test002.png,1,upright,0.0,False,321,321,80892.0,0.7850467562675476,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.005741449301470247,22.409784657583952,0.6100910878856994,0.003442169809673894,24.631677087948454,0.742489600331306,2.221892430364502,0.13239851244560652,True,20,20
val_images_circle,circle,test002.png,1,upright,0.0,False,321,321,80892.0,0.7850467562675476,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.4,0.5,0.0,0.15,G16_fixed,True,16,20,0.005741449301470247,22.409784657583952,0.6100910878856994,0.0038700587599872745,24.122824409385828,0.6989316677638086,1.713039751801876,0.08884057987810912,True,20,320
val_images_circle,circle,test002.png,1,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.4,0.5,0.0,0.15,vanilla,False,0,20,0.006521475482670571,21.856541341014015,0.601482571662154,0.0035539133300569957,24.492931676215896,0.7320670269865114,2.636390335201881,0.13058445532435736,True,20,20
val_images_circle,circle,test002.png,1,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.4,0.5,0.0,0.15,G16_fixed,False,16,20,0.006521475482670571,21.856541341014015,0.601482571662154,0.0027727128702324075,25.57095101691544,0.7690874183233807,3.7144096759014253,0.16760484666122666,True,20,320
val_images_circle,circle,test003.png,2,upright,0.0,False,321,321,80892.0,0.7850467562675476,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.008431096273378007,20.741159515289933,0.6219194072034318,0.0056868374291686756,22.451291868391166,0.7444525764290659,1.7101323531012333,0.12253316922563418,True,20,20
val_images_circle,circle,test003.png,2,upright,0.0,False,321,321,80892.0,0.7850467562675476,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.4,0.5,0.0,0.15,G16_fixed,True,16,20,0.008431096273378007,20.741159515289933,0.6219194072034318,0.006008483014486136,22.212351622065867,0.7134690872552292,1.4711921067759341,0.09154968005179742,True,20,320
val_images_circle,circle,test003.png,2,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.4,0.5,0.0,0.15,vanilla,False,0,20,0.008876490156402612,20.517587242021456,0.6202620123357195,0.00567814964316223,22.457931661702823,0.7464427301627041,1.9403444196813666,0.1261807178269846,True,20,20
val_images_circle,circle,test003.png,2,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.4,0.5,0.0,0.15,G16_fixed,False,16,20,0.008876490156402612,20.517587242021456,0.6202620123357195,0.004331873303997943,23.633242538424717,0.7909625728675989,3.1156552964032613,0.17070056053187932,True,20,320
val_images_circle,circle,test004.png,3,upright,0.0,False,321,321,80892.0,0.7850467562675476,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.002775769756448992,25.56616560425646,0.7580479122626465,0.0017776676003117002,27.501494429418415,0.8469463914849429,1.9353288251619531,0.08889847922229643,True,20,20
val_images_circle,circle,test004.png,3,upright,0.0,False,321,321,80892.0,0.7850467562675476,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.4,0.5,0.0,0.15,G16_fixed,True,16,20,0.002775769756448992,25.56616560425646,0.7580479122626465,0.0017438468938764417,27.5849164788023,0.8433321009803194,2.0187508745458373,0.08528418871767296,True,20,320
