denoiser,problem,algorithm,schedule,rho,step,red_input_sigma,lambda,mean_final_psnr,mean_gap_psnr,fail_rate,n
wavelet,inpaint,pnp_hqs,linear15p0_to_3p0,0.8,0.5,0.0,0.15,11.591426805300445,2.065145000077142,0.0,20
wavelet,inpaint,red_gd,fixed3p25,0.8,3.846153846153847,1.4142135623730951,0.02,9.541137708540539,0.014855903317236399,0.0,20
wavelet,inpaint,red_gd,fixed3p25,0.8,3.921568627450981,1.4142135623730951,0.01,9.533852770234457,0.007570965011154484,0.0,20
wavelet,inpaint,red_gd,fixed3p25,0.8,3.960396039603961,1.4142135623730951,0.005,9.530104049402302,0.00382224417899971,0.0,20
wavelet,inpaint,red_gd,fixed4p1,0.8,3.846153846153847,1.4142135623730951,0.02,9.549969426612915,0.02368762138961118,0.0,20
wavelet,inpaint,red_gd,fixed4p1,0.8,3.921568627450981,1.4142135623730951,0.01,9.538350437552534,0.012068632329229969,0.0,20
wavelet,inpaint,red_gd,fixed4p1,0.8,3.960396039603961,1.4142135623730951,0.005,9.532373903630237,0.006092098406934445,0.0,20
wavelet,inpaint,red_gd,fixed5p0,0.8,3.846153846153847,1.4142135623730951,0.02,9.561598531692468,0.035316726469164984,0.0,20
wavelet,inpaint,red_gd,fixed5p0,0.8,3.921568627450981,1.4142135623730951,0.01,9.54426866886175,0.017986863638446985,0.0,20
wavelet,inpaint,red_gd,fixed5p0,0.8,3.960396039603961,1.4142135623730951,0.005,9.535359960382362,0.009078155159057695,0.0,20
