dataset,input_pose,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,base_group_size,num_iter,mean_final_psnr,mean_degraded_psnr,mean_final_se,mean_degraded_se,fail_rate,mean_gap_psnr,n,final_psnr_from_mean_se,degraded_psnr_from_mean_se
val_images,rot45_padded,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,0,1,26.888432320056808,26.12172601750764,0.0020471834785576867,0.0024424596525012476,0.0,0.7667063025491672,1,26.888432320056808,26.12172601750764
val_images,rot45_padded,blur,red_gd,wavelet,15.0,fixed4p1,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,1,27.370864151144954,26.12172601750764,0.001831949868099454,0.0024424596525012476,0.0,1.249138133637313,1,27.370864151144954,26.12172601750764
val_images,rot45_padded,inpaint,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,0,1,15.764998773619176,15.750350087332222,0.02651551841766564,0.026605105858338012,0.0,0.014648686286953705,1,15.764998773619176,15.750350087332222
val_images,rot45_padded,inpaint,red_gd,wavelet,15.0,fixed4p1,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,1,15.751694993925412,15.750350087332222,0.026596868166167614,0.026605105858338012,0.0,0.001344906593189421,1,15.751694993925412,15.750350087332222
val_images,upright,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,0,1,21.838367754181746,20.99991043197833,0.006548822577786981,0.00794344616959185,0.0,0.8384573222034177,1,21.838367754181746,20.99991043197833
val_images,upright,blur,red_gd,wavelet,15.0,fixed4p1,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,1,22.08380758149501,20.99991043197833,0.00618898231715475,0.00794344616959185,0.0,1.0838971495166803,1,22.08380758149501,20.99991043197833
val_images,upright,inpaint,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,0,1,10.019923733797693,10.036481342168242,0.0995422897761866,0.09916350431248057,1.0,-0.016557608370549204,1,10.019923733797693,10.036481342168242
val_images,upright,inpaint,red_gd,wavelet,15.0,fixed4p1,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,1,10.03699717996881,10.036481342168242,0.09915172676328761,0.09916350431248057,0.0,0.000515837800566743,1,10.03699717996881,10.036481342168242
