dataset,file,image_index,input_pose,input_angle_deg,input_height,input_width,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,group_expand,base_group_size,num_iter,degraded_se,degraded_psnr,final_se,final_psnr,gap_psnr,beats_degraded,total_denoiser_calls,total_group_evals
val_images,test006.png,5,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,tv,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,False,16,20,0.06612095462773697,11.796608848863496,0.0004438341589037436,33.52779276118176,21.73118391231826,True,20,320
val_images,test007.png,6,upright,0.0,321,481,inpaint,pnp_hqs,tv,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.061246991144406446,12.129152418447063,0.005118527244627019,22.90854980731274,10.779397388865675,True,20,20
val_images,test007.png,6,upright,0.0,321,481,inpaint,pnp_hqs,tv,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,True,16,20,0.061246991144406446,12.129152418447063,0.005510985896454281,22.58770700406197,10.458554585614905,True,20,320
val_images,test007.png,6,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,tv,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,False,0,20,0.016429769472822705,17.843685301366605,0.0016314786845145974,27.874185959540483,10.030500658173878,True,20,20
val_images,test007.png,6,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,tv,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,False,16,20,0.016429769472822705,17.843685301366605,0.0016256680181015377,27.88968138094389,10.045996079577286,True,20,320
val_images,test008.png,7,upright,0.0,321,481,inpaint,pnp_hqs,tv,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.0558049990365995,12.533268950272042,0.007626843641921037,21.176551570001617,8.643282619729575,True,20,20
val_images,test008.png,7,upright,0.0,321,481,inpaint,pnp_hqs,tv,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,True,16,20,0.0558049990365995,12.533268950272042,0.00821364464147941,20.854640905720963,8.321371955448921,True,20,320
val_images,test008.png,7,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,tv,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,False,0,20,0.015051919349752124,18.22408117355326,0.002384550885589856,26.225934054192166,8.001852880638907,True,20,20
val_images,test008.png,7,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,tv,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,False,16,20,0.015051919349752124,18.22408117355326,0.002380716404353404,26.232923355316547,8.008842181763288,True,20,320
val_images,test009.png,8,upright,0.0,321,481,inpaint,pnp_hqs,tv,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.05005420266262848,13.005594523192666,0.003980477598459126,24.000648158832725,10.995053635640058,True,20,20
val_images,test009.png,8,upright,0.0,321,481,inpaint,pnp_hqs,tv,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,True,16,20,0.05005420266262848,13.005594523192666,0.004286153042518952,23.679323259832135,10.673728736639468,True,20,320
val_images,test009.png,8,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,tv,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,False,0,20,0.01322255949300498,18.78684470259014,0.001237737268375726,29.07371532217327,10.28687061958313,True,20,20
val_images,test009.png,8,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,tv,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,False,16,20,0.01322255949300498,18.78684470259014,0.0012408806659015932,29.062699821051314,10.275855118461173,True,20,320
val_images,test010.png,9,upright,0.0,321,481,inpaint,pnp_hqs,tv,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.08400208456794321,10.757099364961924,0.0028883795374696005,25.39345740396469,14.636358039002765,True,20,20
val_images,test010.png,9,upright,0.0,321,481,inpaint,pnp_hqs,tv,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,True,16,20,0.08400208456794321,10.757099364961924,0.00326814481694328,24.85698707400981,14.099887709047884,True,20,320
val_images,test010.png,9,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,tv,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,False,0,20,0.022410097581789884,16.495562523832515,0.0009135261858867629,30.392789992439766,13.897227468607252,True,20,20
val_images,test010.png,9,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,tv,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,False,16,20,0.022410097581789884,16.495562523832515,0.0009099365977369213,30.409888672528286,13.914326148695771,True,20,320
