dataset,eval_mask,file,image_index,input_pose,input_angle_deg,input_rotate_expand,input_pad,input_height,input_width,eval_mask_pixels,eval_mask_fraction,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,group_expand,base_group_size,num_iter,init_method,degraded_se,degraded_psnr,degraded_ssim,final_se,final_psnr,final_ssim,gap_psnr,gap_ssim,beats_degraded,total_denoiser_calls,total_group_evals
val_images_circle,circle,test001.png,0,upright,0.0,False,100,521,521,80892.0,0.2980095148086548,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,vanilla,True,0,40,telea,0.07098877303225289,11.488103300932998,0.18423998684202395,0.0035089778480441127,24.548193734496184,0.707325913718291,13.060090433563186,0.5230859268762671,True,40,40
val_images_circle,circle,test001.png,0,upright,0.0,False,100,521,521,80892.0,0.2980095148086548,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,G16_fixed,True,16,40,telea,0.07098877303225289,11.488103300932998,0.18423998684202395,0.0035328521977509362,24.518745315557858,0.6915096865264797,13.03064201462486,0.5072696996844558,True,40,640
val_images_circle,circle,test001.png,0,rot30_padded,30.0,False,100,521,521,80896.0,0.2980242371559143,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,vanilla,False,0,40,telea,0.07113568390472026,11.479124887879628,0.18323561511462247,0.0036484523664546916,24.378913194458278,0.701381876498838,12.89978830657865,0.5181462613842155,True,40,40
val_images_circle,circle,test001.png,0,rot30_padded,30.0,False,100,521,521,80896.0,0.2980242371559143,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,G16_fixed,False,16,40,telea,0.07113568390472026,11.479124887879628,0.18323561511462247,0.0034638228295724603,24.604443297340225,0.7130678394172765,13.125318409460597,0.529832224302654,True,40,640
val_images_circle,circle,test001.png,0,rot45_padded,45.0,False,100,521,521,80887.0,0.2979910969734192,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,vanilla,False,0,40,telea,0.07211759586290133,11.419587594992585,0.1815891208568744,0.0036825175597013427,24.338551735924014,0.7006619284464747,12.918964140931429,0.5190728075896003,True,40,40
val_images_circle,circle,test001.png,0,rot45_padded,45.0,False,100,521,521,80887.0,0.2979910969734192,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,G16_fixed,False,16,40,telea,0.07211759586290133,11.419587594992585,0.1815891208568744,0.003471673228354062,24.594611595904055,0.7132934100968017,13.17502400091147,0.5317042892399273,True,40,640
val_images_circle,circle,test001.png,0,rot60_padded,60.0,False,100,521,521,80896.0,0.2980242371559143,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,vanilla,False,0,40,telea,0.0719702998294106,11.428466880310385,0.18244439137132862,0.003642932523654986,24.385488729183077,0.7043835603738133,12.957021848872692,0.5219391690024847,True,40,40
val_images_circle,circle,test001.png,0,rot60_padded,60.0,False,100,521,521,80896.0,0.2980242371559143,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,G16_fixed,False,16,40,telea,0.0719702998294106,11.428466880310385,0.18244439137132862,0.0034556419034547444,24.614712683376144,0.7155556497694571,13.18624580306576,0.5331112583981285,True,40,640
val_images_circle,circle,test002.png,1,upright,0.0,False,100,521,521,80892.0,0.2980095148086548,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,vanilla,True,0,40,telea,0.1594542747776356,7.9736383335138985,0.10569956266920709,0.0031509388096165256,25.015600306260396,0.7495558796759877,17.0419619727465,0.6438563170067806,True,40,40
val_images_circle,circle,test002.png,1,upright,0.0,False,100,521,521,80892.0,0.2980095148086548,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,G16_fixed,True,16,40,telea,0.1594542747776356,7.9736383335138985,0.10569956266920709,0.0034294628291763633,24.64773899955539,0.7445550471616477,16.67410066604149,0.6388554844924406,True,40,640
val_images_circle,circle,test002.png,1,rot30_padded,30.0,False,100,521,521,80896.0,0.2980242371559143,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,vanilla,False,0,40,telea,0.15954600708394112,7.971140603085174,0.10325256782242015,0.0032268570193761514,24.912202775684076,0.7477912902832031,16.9410621725989,0.644538722460783,True,40,40
val_images_circle,circle,test002.png,1,rot30_padded,30.0,False,100,521,521,80896.0,0.2980242371559143,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,G16_fixed,False,16,40,telea,0.15954600708394112,7.971140603085174,0.10325256782242015,0.0029809593777113323,25.256439421679783,0.7642371745049199,17.285298818594608,0.6609846066824998,True,40,640
val_images_circle,circle,test002.png,1,rot45_padded,45.0,False,100,521,521,80887.0,0.2979910969734192,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,vanilla,False,0,40,telea,0.16065408716403748,7.941082211849261,0.1017718849869262,0.002955860434722495,25.293160756428463,0.7474116572347843,17.3520785445792,0.6456397722478581,True,40,40
val_images_circle,circle,test002.png,1,rot45_padded,45.0,False,100,521,521,80887.0,0.2979910969734192,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,G16_fixed,False,16,40,telea,0.16065408716403748,7.941082211849261,0.1017718849869262,0.0027688875900706775,25.576946751691843,0.7593426052703154,17.63586453984258,0.6575707202833891,True,40,640
val_images_circle,circle,test002.png,1,rot60_padded,60.0,False,100,521,521,80896.0,0.2980242371559143,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,vanilla,False,0,40,telea,0.1602454004408438,7.952144272807749,0.10298376445528827,0.002888085910036594,25.3938989223124,0.7517024655885334,17.44175464950465,0.6487187011332451,True,40,40
val_images_circle,circle,test002.png,1,rot60_padded,60.0,False,100,521,521,80896.0,0.2980242371559143,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,G16_fixed,False,16,40,telea,0.1602454004408438,7.952144272807749,0.10298376445528827,0.002725302041331424,25.645853584830036,0.7615664518332179,17.693709312022285,0.6585826873779297,True,40,640
val_images_circle,circle,test003.png,2,upright,0.0,False,100,521,521,80892.0,0.2980095148086548,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,vanilla,True,0,40,telea,0.140664971794955,8.518140365390291,0.10678808482683702,0.004219638802015728,23.747247227362106,0.7635318348847846,15.229106861971815,0.6567437500579476,True,40,40
val_images_circle,circle,test003.png,2,upright,0.0,False,100,521,521,80892.0,0.2980095148086548,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,G16_fixed,True,16,40,telea,0.140664971794955,8.518140365390291,0.10678808482683702,0.004266893286583114,23.698882185486163,0.7617773736896108,15.180741820095871,0.6549892888627739,True,40,640
val_images_circle,circle,test003.png,2,rot30_padded,30.0,False,100,521,521,80896.0,0.2980242371559143,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,vanilla,False,0,40,telea,0.13885062253927882,8.5745216874219,0.10910453072077111,0.00423766012433209,23.72873878216593,0.7671007566814181,15.15421709474403,0.657996225960647,True,40,40
val_images_circle,circle,test003.png,2,rot30_padded,30.0,False,100,521,521,80896.0,0.2980242371559143,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,G16_fixed,False,16,40,telea,0.13885062253927882,8.5745216874219,0.10910453072077111,0.004013536851617355,23.96472745050335,0.7774604121340981,15.39020576308145,0.668355881413327,True,40,640
val_images_circle,circle,test003.png,2,rot45_padded,45.0,False,100,521,521,80887.0,0.2979910969734192,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,4.0,15.0,0.02,vanilla,False,0,40,telea,0.13950499616749293,8.554102384898952,0.11058563711953096,0.004076058381165623,23.897596042444874,0.7716473386483613,15.343493657545922,0.6610617015288304,True,40,40
