dataset,file,image_index,input_pose,input_angle_deg,input_height,input_width,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,group_expand,base_group_size,num_iter,degraded_se,degraded_psnr,final_se,final_psnr,gap_psnr,beats_degraded,total_denoiser_calls,total_group_evals
val_images,test006.png,5,rot45_padded,45.0,1000,1000,blur,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,False,0,20,0.0007966287913185002,30.98744001611358,0.00025214686362019133,35.98346429531084,4.996024279197258,True,20,20
val_images,test006.png,5,rot45_padded,45.0,1000,1000,blur,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,G16_fixed,False,16,20,0.0007966287913185002,30.98744001611358,0.00025078158685214766,36.00704353894238,5.0196035228288025,True,20,320
val_images,test007.png,6,upright,0.0,321,481,blur,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.005343052151312775,22.72210586828356,0.0018770679399238834,27.265200079326988,4.543094211043428,True,20,20
val_images,test007.png,6,upright,0.0,321,481,blur,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,G16_fixed,True,16,20,0.005343052151312775,22.72210586828356,0.0018789444425807232,27.260860611114673,4.538754742831113,True,20,320
val_images,test007.png,6,rot45_padded,45.0,1000,1000,blur,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,False,0,20,0.0014893783445953921,28.269949650428686,0.0005190554796388767,32.84786219775248,4.577912547323791,True,20,20
val_images,test007.png,6,rot45_padded,45.0,1000,1000,blur,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,G16_fixed,False,16,20,0.0014893783445953921,28.269949650428686,0.0005188112006948903,32.849906564363096,4.57995691393441,True,20,320
val_images,test008.png,7,upright,0.0,321,481,blur,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.008423827960554011,20.744905113079707,0.004617699872587248,23.35574297472324,2.6108378616435317,True,20,20
val_images,test008.png,7,upright,0.0,321,481,blur,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,G16_fixed,True,16,20,0.008423827960554011,20.744905113079707,0.004619209534193836,23.354323370649528,2.6094182575698213,True,20,320
val_images,test008.png,7,rot45_padded,45.0,1000,1000,blur,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,False,0,20,0.002220046394786221,26.536379495182327,0.0012509332968264548,29.027658474548858,2.4912789793665304,True,20,20
val_images,test008.png,7,rot45_padded,45.0,1000,1000,blur,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,G16_fixed,False,16,20,0.002220046394786221,26.536379495182327,0.0012504533521041738,29.029325048943925,2.492945553761597,True,20,320
val_images,test009.png,8,upright,0.0,321,481,blur,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.004286913605213656,23.678552688003197,0.0016367013701146385,27.860305540287676,4.181752852284479,True,20,20
val_images,test009.png,8,upright,0.0,321,481,blur,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,G16_fixed,True,16,20,0.004286913605213656,23.678552688003197,0.001637628355311666,27.857846505307144,4.179293817303947,True,20,320
val_images,test009.png,8,rot45_padded,45.0,1000,1000,blur,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,False,0,20,0.0011437163597809398,29.416816666753224,0.00044876562644070183,33.47980415608474,4.062987489331515,True,20,20
val_images,test009.png,8,rot45_padded,45.0,1000,1000,blur,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,G16_fixed,False,16,20,0.0011437163597809398,29.416816666753224,0.00044853359439053737,33.4820502349605,4.065233568207272,True,20,320
val_images,test010.png,9,upright,0.0,321,481,blur,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,True,0,20,0.0025351892830878485,25.95989609690921,0.0010902052520898808,29.624917300792273,3.6650212038830645,True,20,20
val_images,test010.png,9,upright,0.0,321,481,blur,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,G16_fixed,True,16,20,0.0025351892830878485,25.95989609690921,0.0010926085946278885,29.615353875805567,3.655457778896359,True,20,320
val_images,test010.png,9,rot45_padded,45.0,1000,1000,blur,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,False,0,20,0.0007805232442487697,31.07614158970992,0.0003250218829768062,34.880873979868554,3.804732390158634,True,20,20
val_images,test010.png,9,rot45_padded,45.0,1000,1000,blur,red_gd,tv,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,G16_fixed,False,16,20,0.0007805232442487697,31.07614158970992,0.0003243730580998369,34.88955224758294,3.813410657873021,True,20,320
