dataset,eval_mask,file,image_index,input_pose,input_angle_deg,input_rotate_expand,input_pad,input_height,input_width,eval_mask_pixels,eval_mask_fraction,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,group_expand,base_group_size,num_iter,init_method,degraded_se,degraded_psnr,degraded_ssim,final_se,final_psnr,final_ssim,gap_psnr,gap_ssim,beats_degraded,total_denoiser_calls,total_group_evals
val_images_circle,circle,test001.png,0,upright,0.0,False,100,521,521,80892.0,0.2980095148086548,inpaint,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,vanilla,True,0,40,telea,0.07098877303225289,11.488103300932998,0.18423998684202395,0.004023709778426598,23.95373351553845,0.6800656083110814,12.46563021460545,0.4958256214690575,True,40,40
val_images_circle,circle,test001.png,0,upright,0.0,False,100,521,521,80892.0,0.2980095148086548,inpaint,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,G16_fixed,True,16,40,telea,0.07098877303225289,11.488103300932998,0.18423998684202395,0.0046374287926195185,23.337227458857576,0.6425082981011719,11.849124157924578,0.458268311259148,True,40,640
val_images_circle,circle,test001.png,0,rot30_padded,30.0,False,100,521,521,80896.0,0.2980242371559143,inpaint,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,vanilla,False,0,40,telea,0.07113568390472026,11.479124887879628,0.18323561511462247,0.004164693099033984,23.804169967318366,0.6773058734362638,12.325045079438738,0.4940702583216413,True,40,40
val_images_circle,circle,test001.png,0,rot30_padded,30.0,False,100,521,521,80896.0,0.2980242371559143,inpaint,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,G16_fixed,False,16,40,telea,0.07113568390472026,11.479124887879628,0.18323561511462247,0.003968929942650131,24.013265669504808,0.6845941664297369,12.53414078162518,0.5013585513151144,True,40,640
val_images_circle,circle,test001.png,0,rot45_padded,45.0,False,100,521,521,80887.0,0.2979910969734192,inpaint,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,vanilla,False,0,40,telea,0.07211759586290133,11.419587594992585,0.1815891208568744,0.004171345497929403,23.797238375744257,0.6788730922459728,12.377650780751672,0.4972839713890984,True,40,40
val_images_circle,circle,test001.png,0,rot45_padded,45.0,False,100,521,521,80887.0,0.2979910969734192,inpaint,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,G16_fixed,False,16,40,telea,0.07211759586290133,11.419587594992585,0.1815891208568744,0.003984568276359883,23.99618727053739,0.6849499533299541,12.576599675544806,0.5033608324730797,True,40,640
val_images_circle,circle,test001.png,0,rot60_padded,60.0,False,100,521,521,80896.0,0.2980242371559143,inpaint,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,vanilla,False,0,40,telea,0.0719702998294106,11.428466880310385,0.18244439137132862,0.00415501036221468,23.814278887879222,0.6795588143264191,12.385812007568838,0.49711442295509045,True,40,40
val_images_circle,circle,test001.png,0,rot60_padded,60.0,False,100,521,521,80896.0,0.2980242371559143,inpaint,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,G16_fixed,False,16,40,telea,0.0719702998294106,11.428466880310385,0.18244439137132862,0.003981498977805995,23.999533914367277,0.6852539159074614,12.571067034056892,0.5028095245361328,True,40,640
val_images_circle,circle,test002.png,1,upright,0.0,False,100,521,521,80892.0,0.2980095148086548,inpaint,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,vanilla,True,0,40,telea,0.1594542747776356,7.9736383335138985,0.10569956266920709,0.0038148032765958394,24.185278530149322,0.6835063456522277,16.21164019663542,0.5778067829830206,True,40,40
val_images_circle,circle,test002.png,1,upright,0.0,False,100,521,521,80892.0,0.2980095148086548,inpaint,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,G16_fixed,True,16,40,telea,0.1594542747776356,7.9736383335138985,0.10569956266920709,0.004443410984611426,23.52283515682341,0.658903711893636,15.549196823309513,0.5532041492244288,True,40,640
