dataset,file,image_index,input_pose,input_angle_deg,input_height,input_width,problem,algorithm,denoiser,denoiser_sigma,mode,sampling,group_expand,base_group_size,sample_size,num_iter,final_se,final_psnr,degraded_se,degraded_psnr,total_denoiser_calls,total_group_evals
val_images,test001.png,0,upright,0.0,481,321,blur,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.012301377357179696,19.1004625887498,0.007973642743086592,20.98343226684898,20,0
val_images,test001.png,0,upright,0.0,481,321,blur,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.006202991876375355,22.073987875997712,0.007973642743086592,20.98343226684898,20,0
val_images,test001.png,0,upright,0.0,481,321,inpaint,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.012464149633623342,19.043373458824504,0.09884102590726851,10.050627555448123,20,0
val_images,test001.png,0,upright,0.0,481,321,inpaint,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.0303773386341666,15.17450277449038,0.09884102590726851,10.050627555448123,20,0
val_images,test001.png,0,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.0040942882692176896,23.878215829428967,0.0024605183134930176,26.089733981895982,20,0
val_images,test001.png,0,rot45_padded,45.0,1000,1000,blur,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.00194818458457447,27.10369897424361,0.0024605183134930176,26.089733981895982,20,0
val_images,test001.png,0,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.006270753636876789,22.026802612955642,0.026530904016928845,15.762479515678118,20,0
val_images,test001.png,0,rot45_padded,45.0,1000,1000,inpaint,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.00916980446927223,20.376399248339567,0.026530904016928845,15.762479515678118,20,0
val_images,test002.png,1,upright,0.0,481,321,blur,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.006184547701030198,22.08692056443825,0.003913134243821851,24.074752529551834,20,0
val_images,test002.png,1,upright,0.0,481,321,blur,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.0026312548385382935,25.798370882079812,0.003913134243821851,24.074752529551834,20,0
val_images,test002.png,1,upright,0.0,481,321,inpaint,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.006300190347463973,22.006463290219056,0.21974624554727978,6.580785362861726,20,0
val_images,test002.png,1,upright,0.0,481,321,inpaint,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.12399214196081607,9.066058375086875,0.21974624554727978,6.580785362861726,20,0
val_images,test002.png,1,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.0025401812488382177,25.95135294182446,0.0012828130654888412,28.918366254189863,20,0
val_images,test002.png,1,rot45_padded,45.0,1000,1000,blur,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.0009483721576882272,30.230212045249964,0.0012828130654888412,28.918366254189863,20,0
val_images,test002.png,1,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.003737609159487988,24.27406114608386,0.05886294367635003,12.301580230650098,20,0
val_images,test002.png,1,rot45_padded,45.0,1000,1000,inpaint,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.016213253956235085,17.901298146753877,0.05886294367635003,12.301580230650098,20,0
val_images,test003.png,2,upright,0.0,481,321,blur,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.007202513697338829,21.42515907129741,0.0048111472546526575,23.177513504546617,20,0
val_images,test003.png,2,upright,0.0,481,321,blur,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.003590217621116241,24.44879225854701,0.0048111472546526575,23.177513504546617,20,0
val_images,test003.png,2,upright,0.0,481,321,inpaint,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.008180509565494232,20.8721964320035,0.12177517622538067,9.144412332720616,20,0
val_images,test003.png,2,upright,0.0,481,321,inpaint,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.03613567133025369,14.420638725270898,0.12177517622538067,9.144412332720616,20,0
val_images,test003.png,2,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.0032519627180349654,24.878544419969426,0.0013992053750759592,28.541185351750737,20,0
val_images,test003.png,2,rot45_padded,45.0,1000,1000,blur,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.0010518750150240125,29.78035860477039,0.0013992053750759592,28.541185351750737,20,0
val_images,test003.png,2,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.0032936014808695323,24.82328950742984,0.03236836176869063,14.898792806042868,20,0
val_images,test003.png,2,rot45_padded,45.0,1000,1000,inpaint,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.00932085924546865,20.30544050267807,0.03236836176869063,14.898792806042868,20,0
val_images,test004.png,3,upright,0.0,321,481,blur,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.004194643593806671,23.773049339577387,0.0020548755597994428,26.872144732179844,20,0
val_images,test004.png,3,upright,0.0,321,481,blur,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.0014928467078330634,28.259847852824475,0.0020548755597994428,26.872144732179844,20,0
val_images,test004.png,3,upright,0.0,321,481,inpaint,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.005159205885010865,22.874171406787376,0.07205424865690636,11.423404060526432,20,0
val_images,test004.png,3,upright,0.0,321,481,inpaint,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.019823695052776535,17.028153916537995,0.07205424865690636,11.423404060526432,20,0
val_images,test004.png,3,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.002287140428200574,26.4070716931529,0.0006584982573051448,31.81445370047316,20,0
val_images,test004.png,3,rot45_padded,45.0,1000,1000,blur,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.00048826470016519836,33.11344672557213,0.0006584982573051448,31.81445370047316,20,0
val_images,test004.png,3,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.0025541648746174195,25.927510719021136,0.019215491418954858,17.163485043658383,20,0
val_images,test004.png,3,rot45_padded,45.0,1000,1000,inpaint,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.005790975643137113,22.37248261706825,0.019215491418954858,17.163485043658383,20,0
val_images,test005.png,4,upright,0.0,321,481,blur,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.007946586728712898,20.99819372374639,0.004956221426244608,23.048492991385864,20,0
val_images,test005.png,4,upright,0.0,321,481,blur,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.003547022087449037,24.50136107150451,0.004956221426244608,23.048492991385864,20,0
val_images,test005.png,4,upright,0.0,321,481,inpaint,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.008285936837156171,20.81658381607251,0.27871641861127844,5.5483744713795975,20,0
val_images,test005.png,4,upright,0.0,321,481,inpaint,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.18239486284901005,7.389873977386658,0.27871641861127844,5.5483744713795975,20,0
val_images,test005.png,4,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.003475942130020615,24.58927462609426,0.0017297107084689452,27.620265259009,20,0
val_images,test005.png,4,rot45_padded,45.0,1000,1000,blur,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.0014363309654723082,28.42745476586151,0.0017297107084689452,27.620265259009,20,0
val_images,test005.png,4,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.004130764467021152,23.839695674512114,0.07472320705463019,11.26544496838996,20,0
val_images,test005.png,4,rot45_padded,45.0,1000,1000,inpaint,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.02050656228616099,16.881071385241263,0.07472320705463019,11.26544496838996,20,0
val_images,test006.png,5,upright,0.0,321,481,blur,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.0029524529914698575,25.29817008433421,0.0017334666667729241,27.61084505075232,20,0
val_images,test006.png,5,upright,0.0,321,481,blur,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.0010739360689277636,29.690215712791968,0.0017334666667729241,27.61084505075232,20,0
val_images,test006.png,5,upright,0.0,321,481,inpaint,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.003479524124808332,24.58480148036673,0.24767959121054917,6.061097777896323,20,0
val_images,test006.png,5,upright,0.0,321,481,inpaint,red_gd,wavelet,50.0,vanilla,none,False,0,0,20,0.14791265165462011,8.299946771944878,0.24767959121054917,6.061097777896323,20,0
val_images,test006.png,5,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,50.0,vanilla,none,False,0,0,20,0.002065021447226108,26.850754334198896,0.0008156206021023431,30.88511812729161,20,0
