dataset,input_pose,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,base_group_size,num_iter,mean_final_psnr,mean_degraded_psnr,mean_final_ssim,mean_degraded_ssim,mean_final_se,mean_degraded_se,fail_rate,mean_gap_psnr,mean_gap_ssim,n,final_psnr_from_mean_se,degraded_psnr_from_mean_se
val_images,rot45_padded,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,16,20,9.789564838891414,9.684471187083723,0.1251529114924122,0.11963152922753628,0.12776406696652712,0.1300656649077238,0.0,0.10509365180769104,0.005521382264875941,10,8.93591272253036,8.858373345616485
val_images,rot45_padded,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,9.774389750681333,9.684471187083723,0.12427723841334785,0.11963152922753628,0.12814970666431152,0.1300656649077238,0.0,0.08991856359761093,0.004645709185811573,10,8.92282383582091,8.858373345616485
val_images,upright,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,16,20,9.782237189016637,9.676728600316794,0.11513353988255419,0.10988777105252719,0.1279348014539859,0.1302500358871745,0.0,0.10550858869984374,0.005245768830027009,10,8.930113005288618,8.852221483693231
val_images,upright,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,9.711664478843375,9.676728600316794,0.11160233489015617,0.10988777105252719,0.12949277824058783,0.1302500358871745,0.0,0.034935878526580845,0.0017145638376289685,10,8.877544513334456,8.852221483693231
