dataset,input_pose,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,base_group_size,num_iter,mean_final_psnr,mean_degraded_psnr,mean_final_ssim,mean_degraded_ssim,mean_final_se,mean_degraded_se,fail_rate,mean_gap_psnr,mean_gap_ssim,n,final_psnr_from_mean_se,degraded_psnr_from_mean_se
val_images,rot45_padded,blur,pnp_hqs,restormer,15.0,fixed15p0,0.2,0.5,0.0,0.15,vanilla,0,20,26.214783471365287,23.473969875493264,0.7658451175417855,0.6735075017410599,0.002741496295439638,0.004945198132232484,0.0,2.7408135958720217,0.0923376158007256,10,25.620123366385013,23.05816303457812
val_images,rot45_padded,blur,pnp_hqs,restormer,15.0,fixed15p0,0.4,0.5,0.0,0.15,vanilla,0,20,25.602148502109337,23.473969875493264,0.727048210149974,0.6735075017410599,0.003133517490455171,0.004945198132232484,0.0,2.128178626616074,0.05354070840891423,10,25.039678768417932,23.05816303457812
val_images,rot45_padded,blur,pnp_hqs,restormer,15.0,fixed15p0,0.8,0.5,0.0,0.15,vanilla,0,20,25.145714458278416,23.473969875493264,0.6974943263717932,0.6735075017410599,0.0034367090459004623,0.004945198132232484,0.0,1.671744582785152,0.023986824630733334,10,24.638572339694424,23.05816303457812
val_images,rot45_padded,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,27.024309783349242,23.473969875493264,0.8189805284724022,0.6735075017410599,0.002319384266224881,0.004945198132232484,0.0,3.5503399078559768,0.14547302673134233,10,26.34627293243905,23.05816303457812
val_images,rot45_padded,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,27.099653821191442,23.473969875493264,0.8242188107346463,0.6735075017410599,0.00227567425105324,0.004945198132232484,0.0,3.6256839456981753,0.15071130899358642,10,26.42889904445216,23.05816303457812
val_images,rot45_padded,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,27.084337535525275,23.473969875493264,0.8237899279687095,0.6735075017410599,0.002276331329938815,0.004945198132232484,0.0,3.6103676600320114,0.15028242622764965,10,26.42764524222769,23.05816303457812
val_images,rot45_padded,inpaint,pnp_hqs,restormer,15.0,fixed15p0,0.2,0.5,0.0,0.15,vanilla,0,20,10.645649104900857,9.684471187083723,0.2991760693599783,0.11963152922753628,0.11140781170285777,0.1300656649077238,0.0,0.9611779178171327,0.179544540132442,10,9.530843561954853,8.858373345616485
val_images,rot45_padded,inpaint,pnp_hqs,restormer,15.0,fixed15p0,0.4,0.5,0.0,0.15,vanilla,0,20,10.799945012967962,9.684471187083723,0.3079268367675402,0.11963152922753628,0.1088701448344171,0.1300656649077238,0.0,1.1154738258842392,0.1882953075400039,10,9.630911993196424,8.858373345616485
val_images,rot45_padded,inpaint,pnp_hqs,restormer,15.0,fixed15p0,0.8,0.5,0.0,0.15,vanilla,0,20,10.889604280942033,9.684471187083723,0.3055025760347159,0.11963152922753628,0.10668998708376523,0.1300656649077238,0.0,1.2051330938583094,0.18587104680717964,10,9.718763374482508,8.858373345616485
val_images,rot45_padded,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,9.81794557511931,9.684471187083723,0.13788832847118748,0.11963152922753628,0.12679037860713188,0.1300656649077238,0.0,0.13347438803558767,0.0182567992436512,10,8.96913701315238,8.858373345616485
val_images,rot45_padded,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,9.7517368560249,9.684471187083723,0.12739317598167432,0.11963152922753628,0.12837265754061122,0.1300656649077238,0.0,0.06726566894117667,0.007761646754138055,10,8.915274680409613,8.858373345616485
val_images,rot45_padded,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,9.718958269035321,9.684471187083723,0.12310919602258923,0.11963152922753628,0.1291838104967689,0.1300656649077238,0.0,0.03448708195159718,0.0034776667950529605,10,8.887919093476524,8.858373345616485
