dataset,file,image_index,model,sigma,input_pose,input_angle_deg,input_pad,input_rotate_expand,input_height,input_width,eval_mask,eval_mask_pixels,eval_mask_fraction,group,group_size,group_expand,group_expand_policy,noisy_psnr,noisy_ssim,vanilla_psnr,vanilla_ssim,group_avg_psnr,group_avg_ssim,group_avg_minus_vanilla_psnr,group_avg_minus_vanilla_ssim,group_avg_vs_vanilla_mse,group_avg_vs_vanilla_psnr
val_images_circle,test007.png,6,restormer,15.0,rot45_padded,45.0,100,False,521,521,circle,80887.0,0.2979910969734192,fourier_rotation,16,False,downstream,24.614864839819724,0.7042305643212136,31.09951829366998,0.9097685080729907,31.16695947813185,0.9107248963059577,0.06744118446187031,0.0009563882329669537,9.325100877532096e-06,50.30346461361788
val_images_circle,test007.png,6,restormer,15.0,rot60_padded,60.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.6125185851415,0.7035918899729282,31.08557441422082,0.9078062033351464,31.114606890040445,0.9083215254771558,0.029032475819626313,0.0005153221420094445,1.015051863380248e-05,49.93511767204541
val_images_circle,test008.png,7,restormer,15.0,upright,0.0,100,False,521,521,circle,80892.0,0.2980095148086548,fourier_rotation,16,True,downstream,24.610712873792995,0.7624151356901795,28.9309848429281,0.8928376338204025,27.3264544794611,0.846110496866192,-1.6045303634670027,-0.04672713695421049,0.0006098053324843281,32.1480878223631
val_images_circle,test008.png,7,restormer,15.0,rot30_padded,30.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.592813404264767,0.7627757591537282,28.658420820603094,0.8886100672468354,28.713931675101673,0.8894428301461136,0.05551085449857851,0.0008327628992781388,2.069284850613603e-05,46.8417972173901
val_images_circle,test008.png,7,restormer,15.0,rot45_padded,45.0,100,False,521,521,circle,80887.0,0.2979910969734192,fourier_rotation,16,False,downstream,24.590727582608064,0.7636268903686625,28.624141618536044,0.8883062752667301,28.698305762661,0.8895261483612942,0.07416414412495698,0.0012198730945640612,1.8321129763058727e-05,47.37047749296218
val_images_circle,test008.png,7,restormer,15.0,rot60_padded,60.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.619116072831268,0.7633507644073873,28.708521258630356,0.8890135559854628,28.758345272010516,0.8897589188587817,0.04982401338016018,0.0007453628733188333,1.774094645169717e-05,47.510232149560885
val_images_circle,test009.png,8,restormer,15.0,upright,0.0,100,False,521,521,circle,80892.0,0.2980095148086548,fourier_rotation,16,True,downstream,24.582315447905728,0.6501254179955991,31.46627636505654,0.9145113044244177,28.279112890333067,0.7865660676426594,-3.187163474723473,-0.1279452367817584,0.0008043157048120005,30.945734513190878
val_images_circle,test009.png,8,restormer,15.0,rot30_padded,30.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.593560680565837,0.6520392985283574,31.383126133630704,0.9145998411540743,31.434649335028464,0.9150916956648042,0.05152320139776023,0.0004918545107298611,7.738659889260425e-06,51.11334239974652
val_images_circle,test009.png,8,restormer,15.0,rot45_padded,45.0,100,False,521,521,circle,80887.0,0.2979910969734192,fourier_rotation,16,False,downstream,24.625818895970056,0.6539582225821208,31.366893297792725,0.9151422277374609,31.43043648803888,0.9157269555058292,0.06354319024615407,0.000584727768368265,8.292120483701022e-06,50.813343962759134
val_images_circle,test009.png,8,restormer,15.0,rot60_padded,60.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.611455824844736,0.6525909810126582,31.391075319664864,0.9154411026194126,31.438990573734817,0.9158360927919799,0.04791525406995234,0.00039499017256727775,8.97772047267873e-06,50.46833920772531
