dataset,file,image_index,input_pose,input_angle_deg,input_height,input_width,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,group_expand,base_group_size,num_iter,degraded_se,degraded_psnr,iteration,se,psnr,effective_denoiser_sigma,sampled_angles
val_images,test001.png,0,upright,0.0,481,321,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.09916350431248057,10.036481342168242,13,0.09871703272959415,10.056079072870393,5.0,none
val_images,test001.png,0,upright,0.0,481,321,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.09916350431248057,10.036481342168242,14,0.09868275639281827,10.057587283607333,5.0,none
val_images,test001.png,0,upright,0.0,481,321,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.09916350431248057,10.036481342168242,15,0.09864844842997046,10.059097410615745,5.0,none
val_images,test001.png,0,upright,0.0,481,321,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.09916350431248057,10.036481342168242,16,0.09861415944276582,10.060607227224539,5.0,none
val_images,test001.png,0,upright,0.0,481,321,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.09916350431248057,10.036481342168242,17,0.09857988310598995,10.062117011585075,5.0,none
val_images,test001.png,0,upright,0.0,481,321,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.09916350431248057,10.036481342168242,18,0.09854561309442847,10.063627042235874,5.0,none
val_images,test001.png,0,upright,0.0,481,321,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.09916350431248057,10.036481342168242,19,0.09851134308286699,10.065137598103039,5.0,none
val_images,test001.png,0,upright,0.0,481,321,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.09916350431248057,10.036481342168242,20,0.0984770730713055,10.066648679552053,5.0,none
val_images,test001.png,0,upright,0.0,481,321,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,True,16,20,0.09916350431248057,10.036481342168242,1,0.09785753097229778,10.094057460524136,5.0,0;22.5;45;67.5;90;112.5;135;157.5;180;202.5;225;247.5;270;292.5;315;337.5
val_images,test001.png,0,upright,0.0,481,321,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,True,16,20,0.09916350431248057,10.036481342168242,2,0.09661324112283991,10.149633481962967,5.0,0;22.5;45;67.5;90;112.5;135;157.5;180;202.5;225;247.5;270;292.5;315;337.5
val_images,test001.png,0,upright,0.0,481,321,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,True,16,20,0.09916350431248057,10.036481342168242,3,0.09541679519502305,10.203751743678575,5.0,0;22.5;45;67.5;90;112.5;135;157.5;180;202.5;225;247.5;270;292.5;315;337.5
