dataset,eval_mask,file,image_index,input_pose,input_angle_deg,input_rotate_expand,input_height,input_width,eval_mask_pixels,eval_mask_fraction,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,group_expand,base_group_size,num_iter,degraded_se,degraded_psnr,degraded_ssim,final_se,final_psnr,final_ssim,gap_psnr,gap_ssim,beats_degraded,total_denoiser_calls,total_group_evals
val_images_circle,circle,test001.png,0,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.0676270979940847,11.698792485675087,0.22031557605356525,0.06687695380105572,11.747235169315024,0.22444825643295999,0.0484426836399372,0.0041326803793947375,True,20,20
val_images_circle,circle,test001.png,0,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,True,16,20,0.0676270979940847,11.698792485675087,0.22031557605356525,0.06542549836896726,11.842529605020962,0.23200805645953865,0.1437371193458752,0.011692480405973399,True,20,320
val_images_circle,circle,test001.png,0,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,False,0,20,0.06822988988531274,11.66025329617641,0.22236391995227675,0.06749073990362622,11.70755810645089,0.2263813693467725,0.04730481027447908,0.004017449394495748,True,20,20
val_images_circle,circle,test001.png,0,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,False,16,20,0.06822988988531274,11.66025329617641,0.22236391995227675,0.06743153015003153,11.711369852414181,0.22660941865874165,0.051116556237770894,0.004245498706464901,True,20,320
val_images_circle,circle,test002.png,1,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.15752691232986574,8.026452394749866,0.11224735555972779,0.15668302576660856,8.049780502142072,0.11318941507272041,0.023328107392206476,0.0009420595129926296,True,20,20
val_images_circle,circle,test002.png,1,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,True,16,20,0.15752691232986574,8.026452394749866,0.11224735555972779,0.15488451229726055,8.099920074191079,0.11521386395209045,0.07346767944121346,0.002966508392362663,True,20,320
val_images_circle,circle,test002.png,1,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,False,0,20,0.15760441103971168,8.024316316218583,0.1148417119481226,0.15676695040985128,8.047454899136987,0.11578036281959744,0.023138582918404538,0.0009386508714748498,True,20,20
val_images_circle,circle,test002.png,1,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,False,16,20,0.15760441103971168,8.024316316218583,0.1148417119481226,0.15670749918091564,8.04910220028146,0.11588954589499648,0.024785884062877628,0.0010478339468738829,True,20,320
val_images_circle,circle,test003.png,2,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.13635254509871186,8.653367512902966,0.11538409719904316,0.13550743922065842,8.680368618095324,0.1164549815456102,0.02700110519235821,0.0010708843465670331,True,20,20
val_images_circle,circle,test003.png,2,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,True,16,20,0.13635254509871186,8.653367512902966,0.11538409719904316,0.13378482507927236,8.735931448498672,0.11878468165887851,0.08256393559570618,0.0034005844598353485,True,20,320
