dataset,eval_mask,input_pose,input_rotate_expand,input_pad,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,base_group_size,num_iter,init_method,mean_final_psnr,mean_degraded_psnr,mean_final_ssim,mean_degraded_ssim,mean_final_se,mean_degraded_se,fail_rate,mean_gap_psnr,mean_gap_ssim,n,final_psnr_from_mean_se,degraded_psnr_from_mean_se
val_images,none,rot30_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.382229207728905,20.13525795644333,0.6205868482836787,0.31881351451181994,0.004958293796203297,0.009932009444953246,0.0,3.2469712512855775,0.30177333377185883,2,23.046677433427792,20.029628761201792
val_images,none,rot30_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,adjoint,21.699604984409547,20.13525795644333,0.5122791602574481,0.31881351451181994,0.007010965495529571,0.009932009444953246,0.0,1.5643470279662175,0.19346564574562825,2,21.542221702633757,20.029628761201792
val_images,none,rot35_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.374784207602588,20.13283409911503,0.6210496037207345,0.31929264505278326,0.004966973460117062,0.009931918278532917,0.0,3.2419501084875577,0.3017569586679512,2,23.03908160551486,20.029668625496342
val_images,none,rot35_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,adjoint,21.067158082270545,20.13283409911503,0.4879913518830349,0.31929264505278326,0.008132049213677606,0.009931918278532917,0.0,0.9343239831555152,0.16869870683025165,2,20.898000017551077,20.029668625496342
val_images,none,rot40_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.351900352057505,20.136738948008727,0.6209081766235534,0.3198770287331848,0.0049878425680418,0.009920192000008906,0.0,3.215161404048775,0.3010311478903685,2,23.02087262673392,20.03479922227126
val_images,none,rot40_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,adjoint,21.010495097250413,20.136738948008727,0.49073046437315004,0.3198770287331848,0.008245534983756575,0.009920192000008906,0.0,0.8737561492416859,0.17085343563996527,2,20.8378116137108,20.03479922227126
val_images,none,rot45_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.290877515470974,20.043136199621117,0.612872708279347,0.31811996661618946,0.005061692640428625,0.01013718936442711,0.0,3.247741315849858,0.29475274166315757,2,22.95704229904453,19.940824407346383
val_images,none,rot45_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,adjoint,20.976629464310307,20.043136199621117,0.4883826515531874,0.31811996661618946,0.008297797502338285,0.01013718936442711,0.0,0.9334932646891918,0.17026268493699792,2,20.81037167806654,19.940824407346383
val_images,none,rot50_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.36871809101452,20.067446500187906,0.621075003157363,0.3189720754520696,0.00497458709810286,0.010097158785074053,0.0,3.301271590826614,0.30210292770529334,2,23.032429608393237,19.958008140939306
val_images,none,rot50_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,adjoint,21.050250019187033,20.067446500187906,0.49072413310146956,0.3189720754520696,0.008168871651765837,0.010097158785074053,0.0,0.9828035189991251,0.17175205764939996,2,20.878379274643972,19.958008140939306
val_images,none,rot55_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.36283733034361,20.077409758027756,0.6197669749488355,0.31840293969068156,0.004978484308925621,0.010078890101717733,0.0,3.285427572315852,0.301364035258154,2,23.029028573330947,19.965872902356242
val_images,none,rot55_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,adjoint,21.04591558257245,20.077409758027756,0.4872069831821067,0.31840293969068156,0.008187384504236856,0.010078890101717733,0.0,0.968505824544696,0.16880404349142514,2,20.868548133545303,19.965872902356242
val_images,none,rot5_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.33462174201864,20.171845135539588,0.6040506575581132,0.31632976798448154,0.004990527906833976,0.009835939735890878,0.0,3.1627766064790546,0.2877208895736316,2,23.01853511511201,20.071841408168325
val_images,none,rot5_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,adjoint,21.7934395882843,20.171845135539588,0.4736338434765572,0.31632976798448154,0.0068692432213987124,0.009835939735890878,0.0,1.621594452744711,0.15730407549207562,2,21.63091106153587,20.071841408168325
val_images,none,rot60_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.364100170196018,20.094913632475254,0.6192059859554018,0.3185872085915894,0.004970967211025896,0.010037969297858135,0.0,3.2691865377207616,0.3006187773638124,2,23.035591014994004,19.98354136985421
val_images,none,rot60_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,adjoint,21.707951219766066,20.094913632475254,0.5071127949705636,0.3185872085915894,0.007015110298288324,0.010037969297858135,0.0,1.6130375872908118,0.18852558637897424,2,21.539654961878092,19.98354136985421
val_images,none,rot65_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.379341797367232,20.132697556813564,0.6163325413460666,0.3178616379219614,0.0049608640947864345,0.009965631180126807,0.0,3.2466442405536657,0.2984709034241052,2,23.044426705031785,20.014951897517275
val_images,none,rot65_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,adjoint,21.70838989319469,20.132697556813564,0.501251129386391,0.3178616379219614,0.006991722662246071,0.009965631180126807,0.0,1.575692336381124,0.1833894914644296,2,21.5541580701052,20.014951897517275
val_images,none,rot70_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.330931206848486,20.143111298053284,0.6102879400530443,0.3172289712854358,0.004995595051594206,0.009944729556720737,0.0,3.1878199087952,0.29305896876760856,2,23.014127732574458,20.02407022858386
val_images,none,rot70_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,adjoint,21.95895754012042,20.143111298053284,0.498476249036587,0.3172289712854358,0.006687972933813124,0.009944729556720737,0.0,1.815846242067133,0.18124727775115118,2,21.74705493152681,20.02407022858386
val_images,none,rot75_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.32469561812009,20.183359882761785,0.6083555305804902,0.31930718531012797,0.005001106360042587,0.009855500892241294,0.0,3.141335735358304,0.28904834527036216,2,23.00933909081926,20.063212984055042
val_images,none,rot75_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,adjoint,21.91710175042846,20.183359882761785,0.4890077582591772,0.31930718531012797,0.00670669969538111,0.009855500892241294,0.0,1.7337418676666747,0.16970057294904925,2,21.734911395455477,20.063212984055042
val_images,none,rot80_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.367623877490615,20.191162208875095,0.6122175512295747,0.3163346663236789,0.004963321307416965,0.009846151496990627,0.0,3.176461668615522,0.29588288490589565,2,23.042276092432644,20.067334862759502
val_images,none,rot80_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,adjoint,21.869097271146423,20.191162208875095,0.48101391933770715,0.3163346663236789,0.006772141189067732,0.009846151496990627,0.0,1.6779350622713292,0.16467925301402822,2,21.692739960749417,20.067334862759502
val_images,none,rot85_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.332081689105575,20.233877722421212,0.6038487947295985,0.3173654317114637,0.004993843711101947,0.0097530649610134,0.0,3.0982039666843626,0.2864833630181347,2,23.015650535882198,20.108588831239317
val_images,none,rot85_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,adjoint,21.83187067376782,20.233877722421212,0.47357877266839377,0.3173654317114637,0.00683731849947124,0.0097530649610134,0.0,1.5979929513466082,0.15621334095693004,2,21.651141891008262,20.108588831239317
val_images,none,rot90_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.315721442289608,20.241285489463763,0.6057215161333152,0.3181004358172874,0.005015801571507846,0.009748098457279057,0.0,3.0744359528258443,0.28762108031602773,2,22.996596528200378,20.110800930247507
val_images,none,rot90_padded,True,0,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,adjoint,21.642826049194227,20.241285489463763,0.4602369094921665,0.3181004358172874,0.0071051616724167104,0.009748098457279057,0.0,1.4015405597304635,0.14213647367487905,2,21.484260355915964,20.110800930247507
