EhSE_hx,SEavg_x,e1,vanilla_SE,EhSE_minus_SEavg,vanilla_minus_SEavg,EhSE_hx_psnr,SEavg_x_psnr,vanilla_psnr,experiment,denoiser,file,noise_id,sigma,clip_denoised,group,identity_error,identity_abs_error,gain_over_e
0.0016515671115332922,0.001237698798767754,0.00041386831276553826,0.00165095311560788,0.00041386831276553826,0.00041325431684012613,27.82103774030457,29.07385030557023,27.82265259821338,exp1_c4_identity,wavelet,test007.png,1,15.0,True,exact_rot90_C4,0.0,0.0,1.0
0.0020801006531157994,0.0017566177235332143,0.000323482929582585,0.0020829935975595426,0.000323482929582585,0.0003263758740263281,26.819156496357223,27.553227397133195,26.81312064929275,exp1_c4_identity,wavelet,test008.png,0,15.0,True,exact_rot90_C4,0.0,0.0,1.0
0.0020759998193106803,0.0017544054871437705,0.00032159429514575053,0.0020814073149299337,0.0003215943321669097,0.0003270018277861634,26.827726886233766,27.558700230128554,26.816429234803966,exp1_c4_identity,wavelet,test008.png,1,15.0,True,exact_rot90_C4,3.702115919596363e-11,3.702115919596363e-11,1.0000001151175868
0.0015406467577202846,0.0011470387926258191,0.0003936079836050452,0.0015371906474027177,0.0003936079650944656,0.00039015185477689855,28.12296925693461,29.40421894096605,28.132722665403374,exp1_c4_identity,wavelet,test009.png,0,15.0,True,exact_rot90_C4,-1.851057962508687e-11,1.851057962508687e-11,0.9999999529720422
0.0015404361813667277,0.0011458195377685673,0.000394616477002944,0.0015332465611856718,0.0003946166435981604,0.0003874270234171046,28.123562893330117,29.4088377671659,28.143880006889038,exp1_c4_identity,wavelet,test009.png,1,15.0,True,exact_rot90_C4,1.665952164089414e-10,1.665952164089414e-10,1.000000422169945
0.0011905797666887927,0.000840597257942606,0.00034998250874618666,0.0011906002579004126,0.00034998250874618666,0.00035000299995780653,29.242415023403506,30.754120310119255,29.242340277100894,exp1_c4_identity,wavelet,test010.png,0,15.0,True,exact_rot90_C4,0.0,0.0,1.0
0.0011705729584265342,0.0008211271639359196,0.00034944573895887585,0.0011714609849723806,0.0003494457944906146,0.0003503338210364609,29.31601512804947,30.85589580616113,29.312721708257552,exp1_c4_identity,wavelet,test010.png,1,15.0,True,exact_rot90_C4,5.5531738766840394e-11,5.5531738766840394e-11,1.000000158913767
0.001967237873121633,0.0016164967823127595,0.00035074105378771404,0.001965481774434752,0.00035074109080887323,0.0003489849921219921,27.061431231828163,27.914251555282704,27.065309789612236,exp1_c4_identity,wavelet,test001.png,0,15.0,False,exact_rot90_C4,3.702115919596363e-11,3.702115919596363e-11,1.0000001055512573
0.0019892853432110003,0.0016406490904087177,0.0003486364564186582,0.0019899225514032337,0.00034863625280228257,0.00034927346099451615,27.013029171803403,27.84984297920571,27.01163826179616,exp1_c4_identity,wavelet,test001.png,1,15.0,False,exact_rot90_C4,-2.0361637565911514e-10,2.0361637565911514e-10,0.9999994159636151
0.0014562661325180366,0.0011135150223310685,0.00034275105465522937,0.0014486918624928426,0.0003427511101869682,0.0003351768401617742,28.367592504884435,29.533039195626056,28.3902397936669,exp1_c4_identity,wavelet,test002.png,0,15.0,False,exact_rot90_C4,5.55317388210505e-11,5.55317388210505e-11,1.0000001620177037
0.001458956497178611,0.0011155355631581496,0.0003434209525310408,0.0014546516767862732,0.0003434209340204612,0.00033911611362812344,28.35957657604114,29.52516579896369,28.372409880938356,exp1_c4_identity,wavelet,test002.png,1,15.0,False,exact_rot90_C4,-1.8510579570876762e-11,1.8510579570876762e-11,0.9999999460994461
0.001586075274095896,0.0012628794065817853,0.0003231958304929515,0.0015944463875518149,0.00032319586751411076,0.00033156698097002953,27.996762051970304,28.986381186106062,27.97390079106411,exp1_c4_identity,wavelet,test003.png,0,15.0,False,exact_rot90_C4,3.702115925017374e-11,3.702115925017374e-11,1.0000001145471438
0.001599016575613333,0.0012727671658668484,0.0003262493542147456,0.0016029248253482686,0.00032624940974648444,0.00033015765948142,27.961470342774717,28.952510369023106,27.95086844896,exp1_c4_identity,wavelet,test003.png,1,15.0,False,exact_rot90_C4,5.55317388210505e-11,5.55317388210505e-11,1.0000001702125632
0.001051153546031396,0.0007238075695492647,0.0003273459209503927,0.0010524668346330284,0.0003273459764821315,0.00032865926508376367,29.783338402766976,31.403768793705574,29.777915807776203,exp1_c4_identity,wavelet,test004.png,0,15.0,False,exact_rot90_C4,5.55317388210505e-11,5.55317388210505e-11,1.000000169642373
0.0010413934357032713,0.0007124410370809238,0.0003289522690482903,0.0010333363727408871,0.0003289523986223475,0.00032089533565996334,29.823851641740884,31.47251072835262,29.85758283469918,exp1_c4_identity,wavelet,test004.png,1,15.0,False,exact_rot90_C4,1.2957405721297777e-10,1.2957405721297777e-10,1.0000003938992656
0.001723143709676435,0.001354093175223106,0.00036905062700622694,0.0017278077093553779,0.000369050534453329,0.000373714534132272,27.636785010100013,28.683514507963714,27.625045925357924,exp1_c4_identity,wavelet,test005.png,0,15.0,False,exact_rot90_C4,-9.255289796280403e-11,9.255289796280403e-11,0.9999997492135464
