dataset,eval_mask,input_pose,input_rotate_expand,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,base_group_size,num_iter,mean_final_psnr,mean_degraded_psnr,mean_final_ssim,mean_degraded_ssim,mean_final_se,mean_degraded_se,fail_rate,mean_gap_psnr,mean_gap_ssim,n,final_psnr_from_mean_se,degraded_psnr_from_mean_se
val_images_circle,circle,rot45_padded,False,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,9.623556708781711,9.5260567439553,0.1421579325518805,0.1336941065479999,0.12466667347627128,0.12726566291162852,0.0,0.09749996482641103,0.008463826003880607,10,9.042496287969339,8.95288755965786
val_images_circle,circle,rot45_padded,False,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,9.579135265330326,9.5260567439553,0.13803848518075493,0.1336941065479999,0.12584209816378286,0.12726566291162852,0.0,0.053078521375026,0.004344378632755026,10,9.001740493377529,8.95288755965786
val_images_circle,circle,upright,False,blur,pnp_hqs,restormer,15.0,fixed15p0,0.2,0.5,0.0,0.15,vanilla,0,20,26.618004352440785,22.62081142304096,0.8173167618553132,0.6479331527685062,0.002516056049095855,0.005952214598154647,0.0,3.9971929293998256,0.16938360908680708,10,25.992796885280733,22.253214193448564
val_images_circle,circle,upright,False,blur,pnp_hqs,restormer,15.0,fixed15p0,0.4,0.5,0.0,0.15,vanilla,0,20,26.148684182251067,22.62081142304096,0.7923773847382931,0.6479331527685062,0.0027944318843702532,0.005952214598154647,0.0,3.5278727592101062,0.1444442319697869,10,25.537064720572612,22.253214193448564
val_images_circle,circle,upright,False,blur,pnp_hqs,restormer,15.0,fixed15p0,0.8,0.5,0.0,0.15,vanilla,0,20,25.52448846657838,22.62081142304096,0.7529071989890842,0.6479331527685062,0.003204785252527579,0.005952214598154647,0.0,2.9036770435374195,0.10497404622057804,10,24.94201066540461,22.253214193448564
val_images_circle,circle,upright,False,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,26.569952704995,22.62081142304096,0.8278155741219775,0.6479331527685062,0.00254093048121357,0.005952214598154647,0.0,3.94914128195404,0.1798824213534713,10,25.950072169009673,22.253214193448564
val_images_circle,circle,upright,False,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,26.53154670981637,22.62081142304096,0.826349919105103,0.6479331527685062,0.0025531575168469467,0.005952214598154647,0.0,3.910735286775413,0.17841676633659695,10,25.929223906061853,22.253214193448564
val_images_circle,circle,upright,False,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,26.48289429044823,22.62081142304096,0.8241675580944345,0.6479331527685062,0.0025725357752846532,0.005952214598154647,0.0,3.8620828674072714,0.17623440532592843,10,25.896385769539926,22.253214193448564
val_images_circle,circle,upright,False,inpaint,pnp_hqs,restormer,15.0,fixed15p0,0.2,0.5,0.0,0.15,vanilla,0,20,10.188275484467841,9.526506866491307,0.20185803534728403,0.12980753490185987,0.11188033094086869,0.12716230569675463,0.0,0.6617686179765343,0.07205050044542415,10,9.51246257659998,8.956416060930684
val_images_circle,circle,upright,False,inpaint,pnp_hqs,restormer,15.0,fixed15p0,0.4,0.5,0.0,0.15,vanilla,0,20,10.193077315934804,9.526506866491307,0.1995909229039568,0.12980753490185987,0.11181735876423193,0.12716230569675463,0.0,0.6665704494434969,0.06978338800209694,10,9.514907704181336,8.956416060930684
val_images_circle,circle,upright,False,inpaint,pnp_hqs,restormer,15.0,fixed15p0,0.8,0.5,0.0,0.15,vanilla,0,20,10.193189098588025,9.526506866491307,0.19535583456858374,0.12980753490185987,0.11182871710409403,0.12716230569675463,0.0,0.6666822320967192,0.06554829966672385,10,9.514466572870555,8.956416060930684
val_images_circle,circle,upright,False,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,9.699623654432408,9.526506866491307,0.1463944758858648,0.12980753490185987,0.1226243818194707,0.12716230569675463,0.0,0.17311678794110197,0.016586940984004907,10,9.114231689948241,8.956416060930684
val_images_circle,circle,upright,False,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,9.626051789257836,9.526506866491307,0.1384255045983379,0.12980753490185987,0.12451255838707012,0.12716230569675463,0.0,0.09954492276652971,0.008617969696478017,10,9.047868432417497,8.956416060930684
val_images_circle,circle,upright,False,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,9.580557315132003,9.526506866491307,0.13422557961154996,0.12980753490185987,0.12571439895362027,0.12716230569675463,0.0,0.05405044864069648,0.00441804470969008,10,9.006149766659384,8.956416060930684
