dataset,file,image_index,input_pose,input_angle_deg,input_height,input_width,eval_mask_pixels,eval_mask_fraction,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,group_expand,base_group_size,num_iter,degraded_se,degraded_psnr,degraded_ssim,final_se,final_psnr,final_ssim,gap_psnr,gap_ssim,beats_degraded,total_denoiser_calls,total_group_evals
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,0.004278422499869455,23.687163304934057,0.6864854947506817,2.6872400548138984,0.20609813286507211,True,20,20
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,G16_fixed,True,16,20,0.00794342272465447,20.99992325012016,0.48038736188560954,0.004286729394082819,23.67873931083703,0.6849676835804173,2.6788160607168727,0.20458032169480772,True,20,320
val_images,test001.png,0,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,False,0,20,0.008927772365786554,20.492568916080103,0.49059174778116094,0.004507476735467211,23.46066506132857,0.6941436617323141,2.9680961452484667,0.20355191395115318,True,20,20
val_images,test001.png,0,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,G16_fixed,False,16,20,0.008927772365786554,20.492568916080103,0.49059174778116094,0.004512118823666065,23.456194720160703,0.6942540975641358,2.9636258040806,0.20366234978297487,True,20,320
val_images,test002.png,1,upright,0.0,481,321,154401.0,1.0,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,True,0,20,0.0038893401297342227,24.10124075364373,0.7211078012771938,0.0015895595280372313,27.987232033805398,0.8340851297919055,3.8859912801616687,0.11297732851471176,True,20,20
val_images,test002.png,1,upright,0.0,481,321,154401.0,1.0,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,G16_fixed,True,16,20,0.0038893401297342227,24.10124075364373,0.7211078012771938,0.0015684875140019434,28.045189341684296,0.8353058250108484,3.9439485880405662,0.11419802373365462,True,20,320
val_images,test002.png,1,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,False,0,20,0.004523967615400889,23.4448051261109,0.7165430547907489,0.0017730981767965308,27.512672167620064,0.829502765450894,4.067867041509164,0.1129597106601451,True,20,20
val_images,test002.png,1,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,G16_fixed,False,16,20,0.004523967615400889,23.4448051261109,0.7165430547907489,0.0017712719856256276,27.517147461013597,0.829378461874838,4.072342334902697,0.11283540708408912,True,20,320
val_images,test003.png,2,upright,0.0,481,321,154401.0,1.0,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,True,0,20,0.004781531164690481,23.204330092678724,0.7179322733499135,0.0024200749172912576,26.161711895308983,0.8229481896976056,2.957381802630259,0.10501591634769214,True,20,20
val_images,test003.png,2,upright,0.0,481,321,154401.0,1.0,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,G16_fixed,True,16,20,0.004781531164690481,23.204330092678724,0.7179322733499135,0.002413627132409076,26.17329820752644,0.8241193993238386,2.9689681148477156,0.1061871259739251,True,20,320
val_images,test003.png,2,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,False,0,20,0.005072731636879697,22.94758112589974,0.7207247870238404,0.002500914143416263,26.01901217378085,0.8228157796708992,3.0714310478811093,0.1020909926470589,True,20,20
val_images,test003.png,2,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,G16_fixed,False,16,20,0.005072731636879697,22.94758112589974,0.7207247870238404,0.0025009127594887762,26.019014577031037,0.8258018997797357,3.071433451131295,0.10507711275589537,True,20,320
val_images,test004.png,3,upright,0.0,321,481,154401.0,1.0,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,True,0,20,0.0020246732357020033,26.93645058070325,0.7615864595274642,0.0008483002623912835,30.714503986648825,0.8930298581291571,3.778053405945574,0.13144339860169296,True,20,20
val_images,test004.png,3,upright,0.0,321,481,154401.0,1.0,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,G16_fixed,True,16,20,0.0020246732357020033,26.93645058070325,0.7615864595274642,0.000824250580181258,30.839407384894134,0.8971904934229701,3.9029568041908824,0.1356040338955059,True,20,320
val_images,test004.png,3,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,False,0,20,0.0022549900312935265,26.46855373681268,0.7687513665295413,0.0009396462342874409,30.270356223734524,0.8914872295283752,3.8018024869218436,0.12273586299883388,True,20,20
val_images,test004.png,3,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,G16_fixed,False,16,20,0.0022549900312935265,26.46855373681268,0.7687513665295413,0.0009322324358882543,30.304757903948335,0.8947017119072298,3.836204167135655,0.12595034537768846,True,20,320
val_images,test005.png,4,upright,0.0,321,481,154401.0,1.0,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,True,0,20,0.004928222915568673,23.073096561983647,0.6259368867429616,0.002283952378870603,26.413129555090823,0.8087117210218846,3.340032993107176,0.18277483427892305,True,20,20
val_images,test005.png,4,upright,0.0,321,481,154401.0,1.0,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,G16_fixed,True,16,20,0.004928222915568673,23.073096561983647,0.6259368867429616,0.0022959259047236375,26.390421318180124,0.8060269505216935,3.317324756196477,0.18009006377873193,True,20,320
val_images,test005.png,4,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,False,0,20,0.005517939527778003,22.582230633523444,0.6389666910954911,0.002733498380789024,25.63281179030372,0.8060645062678155,3.050581156780275,0.16709781517232436,True,20,20
val_images,test005.png,4,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,red_gd,restormer,15.0,fixed15p0,0.8,3.921568627450981,1.4142135623730951,0.01,G16_fixed,False,16,20,0.005517939527778003,22.582230633523444,0.6389666910954911,0.0027394160547229286,25.623420033253446,0.8055446176956466,3.0411893997300012,0.16657792660015547,True,20,320
